"theta","phi","sum","Dmax1","Dmax2","d1","d2"
"1257",21,17,38,16.0651005737381,37.494846649216,7.49836472186658,7.68088285645748
"1258",21.5,17,38.5,16.0730803644761,37.5589894199425,7.30270333720902,7.50588779452329
"1259",22,17,39,16.0778721839862,37.6215490795467,7.11352767382565,7.33694856445169
"1260",22.5,17,39.5,16.079540622096,37.6825858186113,6.93053431762039,7.17377397925205
"1261",23,17,40,16.0781473820114,37.7421568192165,6.75343989029513,7.01609178822395
"1262",23.5,17,40.5,16.0737514656872,37.8003164406539,6.58197740879104,6.8636465551941
"1263",24,17,41,16.0664093455985,37.8571163915523,6.41589519400022,6.71619679262823
"1264",24.5,17,41.5,16.0561751240606,37.91260588956,6.25495723579306,6.57351632347764
"1265",25,17,42,16.0431006811339,37.9668318096215,6.09894094145435,6.4353923847454
"1266",25.5,17,42.5,16.0272358120528,38.0198388217882,5.94763633147037,6.30162376020581
"1267",26,17,43,16.0086283550312,38.0716695194137,5.80084513672413,6.17202115483288
"1268",26.5,17,43.5,15.987324310218,38.1223645385084,5.65838043911661,6.04640567114932
"1269",27,17,44,15.9633679505049,38.1719626689566,5.52006539656203,5.92460837333837
"1270",27.5,17,44.5,15.9368019248284,38.2205009582357,5.38573229663332,5.80646955901289
"1271",28,17,45,15.9076673545476,38.2680148082206,5.25522276527841,5.69183797158051
"1272",28.5,17,45.5,15.8760039234312,38.3145380656057,5.12838711923617,5.58057080547292
"1273",29,17,46,15.841849961737,38.3601031064299,5.00508284956518,5.47253227548941
"1274",29.5,17,46.5,15.8052425248311,38.4047409151486,4.88517450531373,5.36759347744872
"1275",30,17,47,15.7662174667496,38.4484811586581,4.76853446026144,5.26563324864888
"1276",5,17.5,22.5,13.6527385945394,34.0523586630914,13.6527385945394,13.4205195639645
"1277",5.5,17.5,23,13.8260441359531,34.2288926823208,13.8260441359531,13.5621247934502
"1278",6,17.5,23.5,13.9902568546326,34.398013594243,13.9902568546326,13.6942471182866
"1279",6.5,17.5,24,14.1458405124433,34.5601847869453,14.1458405124433,13.8173744925978
"1280",7,17.5,24.5,14.2932211730498,34.7158318224263,14.2932211730498,13.9319565333344
"1281",7.5,17.5,25,14.4327909844909,34.865346219208,14.4327909844908,14.038407301979
"1282",8,17.5,25.5,14.5649115167304,35.0090887899357,14.5649115167303,14.1371095378965
"1283",8.5,17.5,26,14.689916714092,35.14739259387,14.689916714092,14.2284168899551
"1284",9,17.5,26.5,14.8081155134394,35.2805655551341,14.8081155134394,14.3126579038185
"1285",9.5,17.5,27,14.9197941714303,35.4088927900452,14.4718664480171,13.9939833627663
"1286",10,17.5,27.5,15.0252183378703,35.5326386805554,13.9859099901321,13.5443688006055
"1287",10.5,17.5,28,15.124634906903,35.6520487255379,13.524096062256,13.1178186985494
"1288",11,17.5,28.5,15.2182736733175,35.7673511972016,13.0846831959456,12.7126513533985
"1289",11.5,17.5,29,15.3063488174942,35.8787586261516,12.6660972442199,12.3273467890362
"1290",12,17.5,29.5,15.3890602393169,35.9864691354279,12.2669098254063,11.9605261367931
"1291",12.5,17.5,30,15.4665947586715,36.0906676411391,11.8858215355021,11.6109350449346
"1292",13,17.5,30.5,15.5391271978407,36.1915269350022,11.521648967481,11.2774317502668
"1293",13.5,17.5,31,15.6068213591267,36.2892086621196,11.1733094729527,10.9589719262051
"1294",14,17.5,31.5,15.6698309093423,36.3838642056349,10.8398126724178,10.6546001802456
"1295",14.5,17.5,32,15.7283001813569,36.4756354884528,10.5202498302645,10.3634404307421
"1296",15,17.5,32.5,15.7823649016277,36.564655700953,10.2137837862779,10.0846862550713
"1297",15.5,17.5,33,15.8321528515646,36.6510499625498,9.91964696710595,9.81759700629063
"1298",16,17.5,33.5,15.8777844696431,36.7349359240061,9.63712739794759,9.56148764216357
"1299",16.5,17.5,34,15.9193734003612,36.8164243166035,9.36557009061448,9.31572705656405
"1300",17,17.5,34.5,15.9570269954331,36.8956194535578,9.1043660499966,9.0797292978546
"1301",17.5,17.5,35,15.990846771995,36.972619688456,8.85295323763099,8.85295317926407
"1302",18,17.5,35.5,16.0209288320607,37.0475178349527,8.61080811900324,8.63489550997273
"1303",18.5,17.5,36,16.0473642469921,37.1204015514914,8.37744461209081,8.42508863234643
"1304",19,17.5,36.5,16.0702394103406,37.1913536944054,8.15240979123758,8.22309751196257
"1305",19.5,17.5,37,16.0896363620481,37.2604526423885,7.93528192961537,8.02851671502824
"1306",20,17.5,37.5,16.1056330866819,37.3277725950086,7.72566708436558,7.84096793104101
"1307",20.5,17.5,38,16.1183037880926,37.3933838476537,7.52319728063408,7.66009799153378
"1308",21,17.5,38.5,16.1277191426391,37.4573530450549,7.3275281886103,7.4855766687128
"1309",21.5,17.5,39,16.1339465329018,37.5197434153062,7.13833718325433,7.31709441798235
"1310",22,17.5,39.5,16.1370502636133,37.5806149861117,6.95532190951104,7.15436143620065
"1311",22.5,17.5,40,16.1370917613611,37.6400247848144,6.77819912954248,6.99710637946965
"1312",23,17.5,40.5,16.1341297594641,37.6980270236071,6.60670150770513,6.84507334182655
"1313",23.5,17.5,41,16.128220469288,37.7546732711926,6.44057859858835,6.69802256679363
"1314",24,17.5,41.5,16.1194177391422,37.8100126120339,6.2795945008608,6.55572813793273
"1315",24.5,17.5,42,16.1077732017926,37.8640917942299,6.12352679586477,6.41797795307959
"1316",25,17.5,42.5,16.093336411527,37.9169553669526,5.97216595508451,6.28457121539628
"1317",25.5,17.5,43,16.0761549716226,37.968645808296,5.82531385956452,6.15531936174969
"1318",26,17.5,43.5,16.0562746529872,38.0192036443076,5.68278417971246,6.03004404145302
"1319",26.5,17.5,44,16.0337395046763,38.0686675599046,5.54439933956361,5.90857594345684
"1320",27,17.5,44.5,16.0085919569223,38.117074502312,5.4099930502707,5.7907569365541
"1321",27.5,17.5,45,15.9808729172602,38.1644597776055,5.27940690073175,5.67643556791083
"1322",28,17.5,45.5,15.9506218602781,38.210857140889,5.1524907704009,5.5654694823768
"1323",28.5,17.5,46,15.9178769114779,38.2562988805904,5.02910277066387,5.45772314659999
"1324",29,17.5,46.5,15.8826749256886,38.3008158973195,4.9091077358887,5.3530686753721
"1325",29.5,17.5,47,15.845051560437,38.3444377776925,4.7923781013157,5.25138431683092
"1326",30,17.5,47.5,15.8050413446477,38.387192863494,4.6787918991671,5.15255446880076
"1327",5,18,23,13.8371352898599,34.1334097140133,13.8371352898599,13.5242928552716
"1328",5.5,18,23.5,14.0025559539088,34.3020588558779,14.0025559539088,13.6560463857294
"1329",6,18,24,14.1593665698515,34.4637776650633,14.1593665698515,13.7788304020868
"1330",6.5,18,24.5,14.307991886341,34.6189905164444,14.307991886341,13.8930928322087
"1331",7,18,25,14.4488228314079,34.7680878363858,14.4488228314079,13.9992465833999
"1332",7.5,18,25.5,14.5822198407117,34.9114294310302,14.5822198407116,14.0976734529709
"1333",8,18,26,14.7085158017482,35.049347430555,14.7085158017482,14.1887261326421
"1334",8.5,18,26.5,14.8280186647365,35.1821489001159,14.8280186647364,14.2727320047901
"1335",9,18,27,14.9410137633899,35.3101181606859,14.4924488419281,13.9549464321066
"1336",9.5,18,27.5,15.047765882496,35.4335188567122,14.0068980653902,13.5065864407591
"1337",10,18,28,15.1485211039522,35.5525958022386,13.5454545730453,13.081225943052
"1338",10.5,18,28.5,15.2435084584621,35.6675766326984,13.1063800345529,12.6771887409611
"1339",11,18,29,15.3329414063483,35.7786732858338,12.6881031967748,12.2929594148986
"1340",11.5,18,29.5,15.417019167753,35.8860833320118,12.2891963883682,11.9271615266612
"1341",12,18,30,15.4959279197975,35.9899911715098,11.9083637579915,11.5785459075093
"1342",12.5,18,30.5,15.5698418759658,36.0905691140348,11.5444223851807,11.2459725430464
"1343",13,18,31,15.6389242610103,36.1879783537731,11.1962927895545,10.9284015288412
"1344",13.5,18,31.5,15.7033281929845,36.2823698515787,10.8629846265309,10.6248784736733
"1345",14,18,32,15.7631974825621,36.3738851344561,10.5435912613153,10.3345310429661
"1346",14.5,18,32.5,15.8186673585477,36.4626570212449,10.2372776556539,10.0565546078585
"1347",15,18,33,15.8698651274064,36.5488102823331,9.94327552706096,9.79021034545876
"1348",15.5,18,33.5,15.9169107737055,36.6324622402921,9.66087552645621,9.53481557648967
"1349",16,18,34,15.9599175075492,36.7137233175136,9.38942247865202,9.28974017317642
"1350",16.5,18,34.5,15.9989922643835,36.7926975362272,9.12830967505867,9.05440102967398
"1351",17,18,35,16.0342361619323,36.8694829756584,8.8769747465976,8.8282574886547
"1352",17.5,18,35.5,16.0657449184917,36.944172190554,8.63489569408481,8.61080822400004
"1353",18,18,36,16.0936092363374,37.0168525948308,8.40158647296039,8.40158646836891
"1354",18.5,18,36.5,16.1179151535899,37.0876068136905,8.17659563404682,8.20015888723433
"1355",19,18,37,16.1387443675202,37.1565130071863,7.95950131945603,8.00612050515315
"1356",19.5,18,37.5,16.1561745319614,37.2236451679031,7.74991130104534,7.81909522781428
"1357",20,18,38,16.1702795312091,37.2890733951371,7.54745679615906,7.63872985038652
"1358",20.5,18,38.5,16.1811297325483,37.3528641477109,7.35179498035304,7.46469535512607
"1359",21,18,39,16.1887922193237,37.4150804773409,7.16260323930477,7.29668295264231
"1360",21.5,18,39.5,16.1933310062759,37.4757822442817,6.97958008326981,7.13440435523145
"1361",22,18,40,16.1948072386958,37.5350263167957,6.80244172122264,6.97758768121437
"1362",22.5,18,40.5,16.1932793767939,37.5928667558486,6.63092207993708,6.82597837269501
"1363",23,18,41,16.1888033665457,37.6493549862901,6.46477148802088,6.67933793728005
"1364",23.5,18,41.5,16.181432798154,37.7045399556601,6.30375343727329,6.5374406030697
"1365",24,18,42,16.1712190531583,37.7584682816514,6.14764631977597,6.40007473138189
"1366",24.5,18,42.5,16.1582114411257,37.8111843891643,5.99624085677053,6.26704023482693
"1367",25,18,43,16.1424573267714,37.8627306377984,5.84933908433757,6.13814875945263
"1368",25.5,18,43.5,16.1240022482772,37.913147440552,5.70675484537023,6.01322283057563
"1369",26,18,44,16.1028900275072,37.962473374429,5.568311361723,5.89209389328605
"1370",26.5,18,44.5,16.0791628727589,38.0107452835886,5.43384204868156,5.77460329565192
"1371",27,18,45,16.0528614746276,38.0579983756187,5.30318901133661,5.66060117560246
"1372",27.5,18,45.5,16.0240250955151,38.1042663114618,5.17620230289317,5.54994453071193
"1373",28,18,46,15.9926916532635,38.1495812894758,5.05273978853961,5.44249859066057
"1374",28.5,18,46.5,15.9588977993582,38.193974124072,4.93266731846004,5.33813610281434
"1375",29,18,47,15.9226789921014,38.2374743193336,4.815856755808,5.23673527317952
"1376",29.5,18,47.5,15.8840695651276,38.2801101379845,4.70218672046725,5.13818116604954
"1377",30,18,48,15.8431027915997,38.3219086660475,4.59154165146614,5.04236431923995
"1378",5,18.5,23.5,14.0137887043359,34.2034918829251,14.0137887043359,13.6168058660448
"1379",5.5,18.5,24,14.1718143366752,34.3647459930801,14.1718143366752,13.7392369685029
"1380",6,18.5,24.5,14.3216729906544,34.5195128403019,14.3216729906544,13.853170897193
"1381",6.5,18.5,25,14.4637543445255,34.6681817290647,14.4637543445254,13.9590198041309
"1382",7,18.5,25.5,14.5984176721947,34.8111114316083,14.5984176721947,14.0571637348936
"1383",7.5,18.5,26,14.7259947789798,34.9486331237341,14.7259947789798,14.1479547115776
"1384",8,18.5,26.5,14.8467926050032,35.0810529882457,14.8467926050026,14.2317193719503
"1385",8.5,18.5,27,14.9610955393048,35.20865452912,14.5119278049325,13.9148470788808
"1386",9,18.5,27.5,15.06916748149,35.3317006332218,14.0268194540446,13.4677753978986
"1387",9.5,18.5,28,15.1712536824694,35.4504354111214,13.5657814354977,13.0436369481732
"1388",10,18.5,28.5,15.2675823914199,35.565085844142,13.1270790359626,12.6407610345008
"1389",10.5,18.5,29,15.3583663323504,35.6758632610225,12.709142041269,12.2576352141296
"1390",11,18.5,29.5,15.4438040304902,35.7829646644114,12.3105470444641,11.8928886523647
"1391",11.5,18.5,30,15.5240810060174,35.886573924712,11.9299989336771,11.5452750569004
"1392",12,18.5,30.5,15.5993708503509,35.9868628564991,11.5663173246246,11.213657796721
"1393",12.5,18.5,31,15.6698361982628,36.0839921907676,11.2184233264767,10.8969985631876
"1394",13,18.5,31.5,15.7356296073869,36.1781124545855,10.8853297403047,10.5943481844724
"1395",13.5,18.5,32,15.7968943552493,36.2693647682793,10.5661304764419,10.3048347461429
"1396",14,18.5,32.5,15.8537651627039,36.3578815690337,10.2599917900298,10.0276572144817
"1397",14.5,18.5,33,15.9063688515761,36.443787268709,9.96614696677871,9.76207803923267
"1398",15,18.5,33.5,15.9548249433876,36.5271988527501,9.68388761183834,9.50741713936497
"1399",15.5,18.5,34,15.9992462052277,36.6082264262501,9.41256008548941,9.26304610234716
"1400",16,18.5,34.5,16.0397391481304,36.6869737125305,9.15155797748009,9.02838320813571
"1401",16.5,18.5,35,16.0764044827067,36.7635385089862,8.90032030387365,8.80288963869293
"1402",17,18.5,35.5,16.1093375362461,36.8380131044079,8.65832534815538,8.58606490349332
"1403",17.5,18.5,36,16.1386286350304,36.9104846615285,8.42508845278918,8.3774443609474
"1404",18,18.5,36.5,16.1643634551971,36.9810355681262,8.20015874127436,8.17659571543719
"1405",18.5,18.5,37,16.1866233451249,37.0497437596613,7.98311515515625,7.98311511508243
"1406",19,18.5,37.5,16.2054856219991,37.116683016101,7.7735652210393,7.79662708627031
"1407",19.5,18.5,38,16.2210238449335,37.181923235311,7.57114159559824,7.61677986750724
"1408",20,18.5,38.5,16.2333080667807,37.2455306851445,7.37550182811475,7.44324549483071
"1409",20.5,18.5,39,16.2424050665407,37.307568236139,7.18632370658211,7.27571595528366
"1410",21,18.5,39.5,16.2483785640874,37.3680955765403,7.00330621151876,7.11390354848927
"1411",21.5,18.5,40,16.2512894187586,37.4271694112002,6.82616649129854,6.95753759967207
"1412",22,18.5,40.5,16.2511958132044,37.48484364574,6.6546383694142,6.80636424197564
"1413",22.5,18.5,41,16.2481534237496,37.5411695572401,6.48847217123922,6.66014500676401
"1414",23,18.5,41.5,16.2422155784093,37.5961959525895,6.32743244353759,6.51865544121153
"1415",23.5,18.5,42,16.2334334035836,37.6499693155254,6.17129772349617,6.38168399173574
"1416",24,18.5,42.5,16.221855960364,37.7025339432929,6.01985906717256,6.24903202523051
"1417",24.5,18.5,43,16.2075303712968,37.7539320737712,5.8729188592092,6.12051087689854
"1418",25,18.5,43.5,16.1905019383694,37.8042040038321,5.73029105462115,5.99594371246147
"1419",25.5,18.5,44,16.1708142529177,37.8533881996283,5.59179930774122,5.87516303628164
"1420",26,18.5,44.5,16.1485092980897,37.9015213994473,5.45727734471759,5.75801011176446
"1421",26.5,18.5,45,16.1236275444426,37.948638709708,5.32656703238953,5.64433513177283
"1422",27,18.5,45.5,16.0962080392014,37.9947736946283,5.1995191727872,5.5339964669155
"1423",27.5,18.5,46,16.0662884896614,38.0399584600439,5.07599200063678,5.42685967784426
"1424",28,18.5,46.5,16.033905341173,38.0842237318211,4.95585092230415,5.32279689100131
"1425",28.5,18.5,47,15.9990938501134,38.127598929263,4.83896839518669,5.22168729074161
"1426",29,18.5,47.5,15.9618881522124,38.1701122338804,4.72522337865254,5.12341645558589
"1427",29.5,18.5,48,15.9223213265721,38.2117906538647,4.61450012069824,5.02787500779399
"1428",30,18.5,48.5,15.8804254556889,38.2526600845724,4.50668959434927,4.93495956472416
"1429",5,19,24,14.1831828649688,34.263097312641,14.1831828649688,13.6985971887787
"1430",5.5,19,24.5,14.3342634441209,34.4174063696088,14.3342634441209,13.8121942532303
"1431",6,19,25,14.477584386751,34.5656355054816,14.4775843867509,13.9177299285725
"1432",6.5,19,25.5,14.613503777652,34.7081424312743,14.613503777652,14.0155835958496
"1433",7,19,26,14.7423523146949,34.8452573431916,14.7423523146949,14.1061060972543
"1434",7.5,19,26.5,14.8644359045313,34.9772855183687,14.8644359045313,14.1896229269589
"1435",8,19,27,14.9800379698703,35.1045096221959,14.5303017211996,13.8736880181554
"1436",8.5,19,27.5,15.0894215050376,35.2271917639358,14.0456722358619,13.4279383568452
"1437",9,19,28,15.1928309112809,35.3455753320957,13.5850752675861,13.0050548796337
"1438",9.5,19,28.5,15.2904936388677,35.4598866366028,13.1467778548248,12.603370296427
"1439",10,19,29,15.3826216592939,35.5703363810991,12.7292136142766,12.2213780222031
"1440",10.5,19,29.5,15.4694127877573,35.6771209855125,12.3309603814052,11.8577104734929
"1441",11,19,30,15.5510518733649,35.7804237763692,11.9507254572536,11.5111247890785
"1442",11.5,19,30.5,15.6277118722504,35.880416060028,11.587330678548,11.1804879503151
"1443",12,19,31,15.6995548168206,35.9772580920519,11.2396997269491,10.8647660655
"1444",12.5,19,31.5,15.7667326926717,36.0710999542595,10.9068455996044,10.5630106691604
"1445",13,19,32,15.8293882332711,36.1620823495528,10.5878646874507,10.2743538790852
"1446",13.5,19,32.5,15.8876556412626,36.2503373233757,10.2819245754828,9.99799611091087
"1447",14,19,33,15.9416612441737,36.3359889195865,9.98825918446925,9.73320229263764
"1448",14.5,19,33.5,15.9915240913787,36.4191537775947,9.70616243381032,9.47929481001009
"1449",15,19,34,16.0373564983641,36.4999416768097,9.43498078471529,9.23564656896781
"1450",15.5,19,34.5,16.0792645436407,36.5784560337461,9.17410936964737,9.00167778966585
"1451",16,19,35,16.1173485230375,36.6547943565206,8.92298830535345,8.77685136723479
"1452",16.5,19,35.5,16.1517033655772,36.7290486609398,8.68109592629675,8.56066815115692
"1453",17,19,36,16.1824190146696,36.8013058519145,8.44794910765799,8.35266454612082
"1454",17.5,19,36.5,16.2095807779444,36.8716480735256,8.22309717252685,8.15240944175884
"1455",18,19,37,16.2332696486929,36.9401530307051,8.006120528592,7.95950146484442
"1456",18.5,19,37.5,16.2535626015646,37.006894285184,7.79662691451014,7.77356510467628
"1457",19,19,38,16.2705328648898,37.0719415280748,7.59424975354418,7.5942497550618
"1458",19.5,19,38.5,16.2842501717539,37.1353608312145,7.39864689991894,7.42122875694676
"1459",20,19,39,16.2947809917268,37.1972148791737,7.20949675173204,7.25419476331194
"1460",20.5,19,39.5,16.302188744963,37.2575631836444,7.02649950730769,7.09286099632424
"1461",21,19,40,16.3065340002127,37.3164622817488,6.84937120510673,6.93695740495954
"1462",21.5,19,40.5,16.3078746581346,37.3739659196592,6.67784740019015,6.78623134416147
"1463",22,19,41,16.306266121163,37.4301252227817,6.51167862271606,6.64044463796639
"1464",22.5,19,41.5,16.301761451064,37.4849888536376,6.35062951139277,6.49937373537504
"1465",23,19,42,16.2944115152049,37.5386031584682,6.19447902797244,6.36280725636714
"1466",23.5,19,42.5,16.2842651224655,37.5910123034903,6.04301868712951,6.2305475914239
"1467",24,19,43,16.2713691496344,37.6422584016464,5.89605109212738,6.1024065815189
"1468",24.5,19,43.5,16.2557686590548,37.6923816306124,5.75339083209138,5.97820801992262
"1469",25,19,44,16.237507008215,37.7414203427608,5.61486137047654,5.85778447038541
"1470",25.5,19,44.5,16.216625951916,37.7894111677097,5.48029690802114,5.74097830667197
"1471",26,19,45,16.1931657375949,37.8363891080355,5.3495396650966,5.62763983236551
"1472",26.5,19,45.5,16.1671651943266,37.8823876286751,5.22244032770179,5.51762752287709
"1473",27,19,46,16.1386618159877,37.9274387404976,5.09885778637761,5.4108074893053
"1474",27.5,19,46.5,16.1076918390184,37.9715730784839,4.97865733982119,5.30705246925367
"1475",28,19,47,16.0742903151857,38.0148199749168,4.8617119413391,5.20624212696877
"1476",28.5,19,47.5,16.0384911797155,38.0572075279481,4.74790030953466,5.10826176282683
"1477",29,19,48,16.0003273151296,38.0987626658807,4.63710754763539,5.01300317790856
"1478",29.5,19,48.5,15.9598306110985,38.1395112074742,4.52922375287724,4.9203621981413
"1479",30,19,49,15.9170320205923,38.1794779185589,4.42414495465393,4.8302408715374
"1480",5,19.5,24.5,14.3457622879288,34.3126788801683,14.3457622879287,13.7701655587717
"1481",5.5,19.5,25,14.4903119048732,34.4604569749285,14.4903119048732,13.8753801155022
"1482",6,19.5,25.5,14.6274770082181,34.602530271516,14.6274770082181,13.9729361635776
"1483",6.5,19.5,26,14.757587163204,34.7392279613936,14.7575871632038,14.0631833140149
"1484",7,19.5,26.5,14.8809472197153,34.8708543927793,14.8809472197152,14.1464458817064
"1485",7.5,19.5,27,14.9978396125467,34.9976913709514,14.5475691833097,13.8314722132225
"1486",8,19.5,27.5,15.1085264107165,35.1200002076094,14.0634556965993,13.387078836075
"1487",8.5,19.5,28,15.213251147197,35.2380235506625,13.6033345926533,12.9654822952175
"1488",9,19.5,28.5,15.3122404560254,35.3519870214076,13.1654759739071,12.5650201562974
"1489",9.5,19.5,29,15.4057055400418,35.4621006823442,12.7483156605039,12.1841901851699
"1490",10,19.5,29.5,15.4938434893483,35.5685603557209,12.3504343947726,11.8216289713042
"1491",10.5,19.5,30,15.5768384679038,35.6715488102263,11.9705419318368,11.4760978515524
"1492",11,19.5,30.5,15.6548627833856,35.7712368309572,11.6074622412135,11.146467414574
"1493",11.5,19.5,31,15.7280778534959,35.8677841858408,11.2601198783158,10.8317058491877
"1494",12,19.5,31.5,15.7966350802186,35.9613405000171,10.9275310540464,10.5308688852848
"1495",12.5,19.5,32,15.860676642093,36.0520460482482,10.6087925668445,10.2430901065432
"1496",13,19.5,32.5,15.9203362133327,36.1400324741817,10.3030742717134,9.96757350506119
"1497",13.5,19.5,33,15.9757396175469,36.2254234442273,10.0096112509296,9.70358582048923
"1498",14,19.5,33.5,16.0270054228965,36.3083352428767,9.72769806472798,9.45045063448083
"1499",14.5,19.5,34,16.0742454847119,36.3888773154953,9.45668321373335,9.2075438869992
"1500",15,19.5,34.5,16.1175654409027,36.4671527639156,9.19596236974612,8.97428700634942
"1501",15.5,19.5,35,16.1570651648773,36.5432587995501,8.9449762280393,8.75014456061932
"1502",16,19.5,35.5,16.1928391801633,36.6172871582138,8.70320519078946,8.53461895873439
"1503",16.5,19.5,36,16.224977040448,36.6893244803778,8.47016610991868,8.32724825284954
"1504",17,19.5,36.5,16.2535636783574,36.7594526601697,8.24541001753273,8.12760322995648
"1505",17.5,19.5,37,16.2786797259275,36.827749166076,8.02851676187967,7.93528202661915
"1506",18,19.5,37.5,16.3004018094097,36.8942873359893,7.81909513366992,7.74991099080016
"1507",18.5,19.5,38,16.3188028207746,36.9591366489614,7.61677991493028,7.57114172352856
"1508",19,19.5,38.5,16.3339521680296,37.0223629757818,7.42122869104653,7.39864694230629
"1509",19.5,19.5,39,16.3459160062526,37.0840288102805,7.23212134808736,7.23212146019781
"1510",20,19.5,39.5,16.3547574510492,37.1441934830635,7.04915720876239,7.07127835156469
"1511",20.5,19.5,40,16.3605367759694,37.2029133592181,6.87205437080564,6.91584916960379
"1512",21,19.5,40.5,16.3633115952711,37.2602420213745,6.7005480840763,6.76558177961275
"1513",21.5,19.5,41,16.363137033279,37.3162304393709,6.53438917286847,6.62023862546477
"1514",22,19.5,41.5,16.3600658814694,37.3709271276554,6.37334288524612,6.47959671370862
"1515",22.5,19.5,42,16.354148744303,37.4243782914439,6.21718881046747,6.34344628926783
"1516",23,19.5,42.5,16.3454341747308,37.4766279625614,6.06571817431873,6.21158867758465
"1517",23.5,19.5,43,16.3339688002141,37.5277181258063,5.91873458723179,6.08383792396851
"1518",24,19.5,43.5,16.3197974400202,37.5776888365994,5.77605265492855,5.96001745684235
"1519",24.5,19.5,44,16.3029632144875,37.6265783306123,5.6374960242207,5.83996014421873
"1520",25,19.5,44.5,16.2835076468909,37.674423126004,5.50289908494135,5.72350929096607
"1521",25.5,19.5,45,16.2614707584818,37.7212581188428,5.37210485945658,5.61051570590157
"1522",26,19.5,45.5,16.2368911572285,37.7671166722364,5.24496370403426,5.50083795320838
"1523",26.5,19.5,46,16.2098061207333,37.8120306996492,5.12133510687975,5.39434304525385
"1524",27,19.5,46.5,16.1802516737667,37.8560307428439,5.00108450325184,5.29090366170194
"1525",27.5,19.5,47,16.1482626608163,37.8991460448492,4.8840851278177,5.19040036435792
"1526",28,19.5,47.5,16.1138728140197,37.9414046183181,4.7702157185472,5.09271813800596
"1527",28.5,19.5,48,16.0771148168143,37.9828333096143,4.6593614448394,4.99774897955648
"1528",29,19.5,48.5,16.0380203636161,38.0234578589345,4.55141302626017,4.90539013539719
"1529",29.5,19.5,49,15.9966202158066,38.0633029567497,4.4462667428238,4.81554319253045
"1530",30,19.5,49.5,15.9529442542923,38.1023922968262,4.34382260109358,4.72811458286176
"1531",5,20,25,14.5019359296423,34.3526541471576,14.5019359296423,13.8319737223105
"1532",5.5,20,25.5,14.6403362997775,34.4942829951085,14.6403362997774,13.9292244649547
"1533",6,20,26,14.7716981643142,34.6305530528879,14.7716981643142,14.0191891674981
"1534",6.5,20,26.5,14.8963252931546,34.76176771662,14.8963252931544,14.1021913565189
"1535",7,20,27,15.0144991116701,34.8882079100099,14.563728185725,13.7882030847712
"1536",7.5,20,27.5,15.1264807436142,35.0101341272946,14.0801681162857,13.3452001766012
"1537",8,20,28,15.2325128351378,35.1277882573064,13.6205574981224,12.9249218549547
"1538",8.5,20,28.5,15.3328211867887,35.24139521553,13.1831712740477,12.5257130145453
"1539",9,20,29,15.4276162166673,35.3511644073252,12.7664467289828,12.1460741038575
"1540",9.5,20,29.5,15.5170942747708,35.4572910423489,12.3689681451159,11.7846474073431
"1541",10,20,30,15.6014388258852,35.5599573175335,11.9894470581591,11.4401972043782
"1542",10.5,20,30.5,15.6808215161096,35.6593334837079,11.6267096234882,11.1115980413869
"1543",11,20,31,15.7554031361488,35.7555788089962,11.2796826413858,10.7978208498842
"1544",11.5,20,31.5,15.8253344928449,35.8488424504656,10.9473842345604,10.4979251471963
"1545",12,20,32,15.8907571989815,35.9392642440558,10.6289128037703,10.2110467693535
"1546",12.5,20,32.5,15.951804390162,36.026975421593,10.3234390342296,9.93639168500384
"1547",13,20,33,16.0086013764957,36.1120992626204,10.0302009582633,9.67323007256859
"1548",13.5,20,33.5,16.0612662359002,36.1947516878564,9.74849312216246,9.42088688729684
"1549",14,20,34,16.1099103550321,36.2750418002881,9.47766526061057,9.17874003169404
"1550",14.5,20,34.5,16.1546389231546,36.3530723792137,9.21711465301349,8.94621273379565
"1551",15,20,35,16.1955513836503,36.4289403319389,8.9662829800187,8.7227711337945
"1552",15.5,20,35.5,16.2327418473526,36.5027371073011,8.72465171637602,8.50792011513943
"1553",16,20,36,16.2662994714072,36.5745490747335,8.49173850665927,8.30119832362887
"1554",16.5,20,36.5,16.2963088069682,36.6444578721738,8.26709430618154,8.10217725126036
"1555",17,20,37,16.3228501186755,36.7125407257635,8.05030122598313,7.91045798916978
"1556",17.5,20,37.5,16.3459996785476,36.7788707439718,7.84096785544667,7.72566722086033
"1557",18,20,38,16.3658300366438,36.843517188499,7.6387298000343,7.54745687234528
"1558",18.5,20,38.5,16.3824102706081,36.9065457240707,7.44324550171346,7.37550187291951
"1559",19,20,39,16.3958062159888,36.9680186490168,7.25419506886245,7.20949721168161
"1560",19.5,20,39.5,16.4060806790355,37.0279951083392,7.07127838947423,7.04915741884942
"1561",20,20,40,16.4132936335082,37.0865312907982,6.89421441536303,6.89421445074665
"1562",20.5,20,40.5,16.4175024028765,37.143680611401,6.72273848972584,6.74441705546486
"1563",21,20,41,16.4187618291574,37.1994938805366,6.55660220700239,6.59952864416631
"1564",21.5,20,41.5,16.4171244295174,37.2540194608851,6.39557134884119,6.45932672876224
"1565",22,20,42,16.4126405416566,37.3073034131183,6.23942510841972,6.32360201319458
"1566",22.5,20,42.5,16.4053584588998,37.3593896313164,6.08795589662601,6.19215713500298
"1567",23,20,43,16.3953245558301,37.4103199689364,5.94096729162315,6.06480577774391
"1568",23.5,20,43.5,16.3825834052258,37.4601343560937,5.79827411968107,5.94137230718658
