"theta","phi","sum","Dmax1","Dmax2","d1","d2"
26,11,37,15.3412188047994,38.3508683080842,15.3412188047994,17.1676124724317
26.5,11,37.5,15.338509791182,38.4201583583747,15.3385097911819,17.1716165326518
27,11,38,15.3324866467579,38.4876897041121,15.3324866467579,17.1721276818203
27.5,11,38.5,15.3232235680549,38.5535309403647,15.3232235680548,17.1692316812418
28,11,39,15.3107913530019,38.6177471455773,15.3107913530018,17.1630120989161
28.5,11,39.5,15.2952576230695,38.6804001041464,15.2952576230695,17.1535488872991
29,11,40,15.2766870287071,38.7415485123025,15.2498568989256,17.1156379743427
29.5,11,40.5,15.2551414395215,38.8012481687415,14.8241802515457,16.7193922777347
30,11,41,15.2306801204976,38.8595521513085,14.4134832651165,16.337473389308
5,11.5,16.5,10.57973522149,31.9652889830428,10.57973522149,11.7361526328258
5.5,11.5,17,10.9091364182797,32.2979186576482,10.9091364182797,12.0955808181298
6,11.5,17.5,11.2179860590995,32.6116764917108,11.2179860590995,12.4329698056769
6.5,11.5,18,11.5078572405026,32.9081352080055,11.5078572405026,12.7500025787602
7,11.5,18.5,11.7801531648479,33.1886975072252,11.7801531648479,13.0481781145888
7.5,11.5,19,12.0361295115923,33.4546184393103,12.0361295115923,13.3288365815288
8,11.5,19.5,12.2769133668303,33.7070243330366,12.2769133668303,13.5931798946626
8.5,11.5,20,12.5035193133856,33.9469288861644,12.5035193133855,13.8422895976555
9,11.5,20.5,12.7168631662367,34.1752469009322,12.7168631662367,14.0771419459584
9.5,11.5,21,12.9177737457207,34.3928060573364,12.9177737457207,14.2986200981144
10,11.5,21.5,13.107003007943,34.6003570436288,13.107003007943,14.5075257529435
10.5,11.5,22,13.2852347937464,34.7985823053822,13.2852347937464,14.704588411009
11,11.5,22.5,13.4530924111289,34.9881036280139,13.4530924111289,14.8904728333591
11.5,11.5,23,13.6111452286265,35.1694887302847,13.6111452286265,15.0657873348291
12,11.5,23.5,13.7599144269631,35.3432570160749,13.759914426963,15.2310890797055
12.5,11.5,24,13.8998780317195,35.509884607188,13.8998780317195,15.3868890526924
13,11.5,24.5,14.0314753297306,35.6698087598929,14.0314753297306,15.5336585616281
13.5,11.5,25,14.1551107554879,35.8234317514817,14.1551107554879,15.6718309827532
14,11.5,25.5,14.2711573202908,35.9711243095843,14.2711573202908,15.8018074765702
14.5,11.5,26,14.3799596456976,36.1132286457943,14.3799596456976,15.9239585264887
15,11.5,26.5,14.4818366535382,36.2500611458644,14.4818366535382,16.0386281114323
15.5,11.5,27,14.5770839570064,36.3819147609925,14.5770839570064,16.1461356630294
16,11.5,27.5,14.6659759908752,36.509061138239,14.6659759908752,16.2467779581173
16.5,11.5,28,14.7487679134433,36.6317525226865,14.7487679134433,16.3408321951394
17,11.5,28.5,14.8256973082454,36.750223459371,14.8256973082454,16.4285562620394
17.5,11.5,29,14.8969857096906,36.8646923191525,14.8969857096906,16.5101916792358
18,11.5,29.5,14.9628399735185,36.9753626694113,14.9628399735184,16.5859644263643
18.5,11.5,30,15.0234535101756,37.0824245076757,15.0234535101756,16.6560869497992
19,11.5,30.5,15.079007396843,37.1860553739086,15.079007396843,16.7207575527763
19.5,11.5,31,15.1296713818129,37.2864213551541,15.1296713818129,16.780163770491
20,11.5,31.5,15.1756047931757,37.3836779945032,15.1756047931757,16.8344817589143
20.5,11.5,32,15.216957362282,37.477971114844,15.216957362282,16.8838775747127
21,11.5,32.5,15.2538699711572,37.5694375665739,15.2538699711572,16.9285079116634
21.5,11.5,33,15.2864753319323,37.6582059073376,15.2864753319323,16.9685209482383
22,11.5,33.5,15.3148986053939,37.7443970208932,15.3148986053939,17.0040574610709
22.5,11.5,34,15.3392579649189,37.828124681373,15.3392579649189,17.03524992723
23,11.5,34.5,15.3596651113335,37.9094960684774,15.3596651113335,17.0622248672943
23.5,11.5,35,15.3762257436045,37.98861223851,15.3762257436045,17.0851023614307
24,11.5,35.5,15.3890399897142,38.0655685556068,15.3890399897142,17.1039960537934
24.5,11.5,36,15.3982028015917,38.1404550870298,15.3982028015917,17.1190149543019
25,11.5,36.5,15.4038043175442,38.2133569659706,15.4038043175441,17.1302628691881
25.5,11.5,37,15.4059301952633,38.2843547249376,15.4059301952633,17.1378380812262
26,11.5,37.5,15.4046619181514,38.3535246024726,15.4046619181513,17.1418350394482
26.5,11.5,38,15.4000770774233,38.4209388256524,15.4000770774233,17.1423450965651
27,11.5,38.5,15.3922496321875,38.4866658705781,15.3922496321875,17.1394543505297
27.5,11.5,39,15.3812501494797,38.5507707028259,15.3812501494796,17.1332453671147
28,11.5,39.5,15.3671460260253,38.6133149996371,15.3671460260253,17.1237986574572
28.5,11.5,40,15.3500016933293,38.6743573554426,15.3230425748236,17.0859531615701
29,11.5,40.5,15.3298788075326,38.7339534721643,14.8968063819507,16.6903950429307
29.5,11.5,41,15.3068364253357,38.792156335592,14.4855535809118,16.3091387798093
30,11.5,41.5,15.2809311671626,38.8490163790098,14.0885287793984,15.9414463958229
5,12,17,10.9178876496381,32.2393460382229,10.9178876496381,12.0736452249552
5.5,12,17.5,11.2278480027117,32.5525348691121,11.2278480027117,12.4104226955583
6,12,18,11.5188608947248,32.8484559543679,11.5188608947248,12.7268803938375
6.5,12,18.5,11.7923268563354,33.1285094508702,11.7923268563354,13.0245151427183
7,12,19,12.049499163104,33.3939481325132,12.049499163104,13.3046645035882
7.5,12,19.5,12.2915027307135,33.6458962854633,12.2915027307135,13.5685284113373
8,12,20,12.5193501758912,33.8853657691293,12.5193501758912,13.8171864307601
8.5,12,20.5,12.7339555269352,34.1132697267459,12.7339555269352,14.0516129228353
9,12,21,12.9361459755759,34.3304343373032,12.9361459755759,14.272689388624
9.5,12,21.5,13.1266719890243,34.5376089276719,13.1266719890243,14.4812161908822
10,12,22,13.3062160430845,34.7354747058022,13.3062160430844,14.6779212722725
10.5,12,22.5,13.4754001908293,34.9246523294971,13.4754001908293,14.8634687034953
11,12,23,13.6347926440365,35.1057084879533,13.6347926440365,15.0384653028424
11.5,12,23.5,13.7849135144167,35.2791616431068,13.7849135144166,15.203467085097
12,12,24,13.9262398371652,35.4454870533089,13.9262398371652,15.3589847776197
12.5,12,24.5,14.0592099793596,35.6051211818599,14.0592099793596,15.5054878982037
13,12,25,14.1842275193233,35.7584655765175,14.1842275193233,15.6434099984261
13.5,12,25.5,14.3016646695676,35.9058902925933,14.3016646695676,15.7731504419197
14,12,26,14.4118653047508,36.0477369210762,14.4118653047508,15.8950801297529
14.5,12,26.5,14.5151476468218,36.1843212739504,14.5151476468218,16.0095417960331
15,12,27,14.6118066517852,36.3159357711433,14.6118066517852,16.1168544241277
15.5,12,27.5,14.7021161360628,36.4428515670807,14.7021161360628,16.2173142928739
16,12,28,14.7863306750002,36.5653204493959,14.7863306750002,16.3111978234098
16.5,12,28.5,14.8646873015002,36.6835765377752,14.8646873015002,16.3987628346532
17,12,29,14.937407028903,36.7978378070605,14.937407028903,16.4802501208786
17.5,12,29.5,15.0046962189669,36.9083074554606,15.0046962189669,16.555885697804
18,12,30,15.0667478130165,37.0151751359412,15.0667478130165,16.6258806187651
18.5,12,30.5,15.1237424419627,37.1186180664946,15.1237424419627,16.6904344344855
19,12,31,15.1758494288669,37.2188020329644,15.1758494288669,16.7497328764837
19.5,12,31.5,15.2232276959892,37.3158822963623,15.2232276959892,16.8039523259003
20,12,32,15.2660265867658,37.4100044151252,15.2660265867658,16.8532582699032
20.5,12,32.5,15.304386611877,37.5013049914709,15.304386611877,16.8978079711072
21,12,33,15.3384401274547,37.5899123499033,15.3384401274547,16.9377482810633
21.5,12,33.5,15.3683119525196,37.6759471549567,15.3683119525195,16.9732203364112
22,12,34,15.3941199319014,37.7595229744326,15.3941199319014,17.0043563867388
22.5,12,34.5,15.4159754501739,37.84074679366,15.4159754501739,17.0312821285256
23,12,35,15.4339839014999,37.9197194856757,15.4339839014999,17.054118176517
23.5,12,35.5,15.4482451197345,37.9965362416719,15.4482451197345,17.0729780419282
24,12,36,15.4588537726482,38.0712869655727,15.4588537726482,17.0879695717973
24.5,12,36.5,15.4658997237097,38.1440566361797,15.4658997237097,17.0991968236826
25,12,37,15.4694683644965,38.2149256399548,15.4694683644965,17.1067583255163
25.5,12,37.5,15.4696409204741,38.2839700771803,15.4696409204741,17.1107485026664
26,12,38,15.4664947325954,38.3512620439485,15.4664947325953,17.1112573933326
26.5,12,38.5,15.4601035169172,38.4168698921782,15.4601035169172,17.1083716890535
27,12,39,15.4505376042077,38.4808584696301,15.4505376042077,17.1021742482815
27.5,12,39.5,15.437864161315,38.543289341693,15.4378641613148,17.0927448498758
28,12,40,15.4221473958926,38.6042209965362,15.3950619884562,17.0549682088581
28.5,12,40.5,15.4034487459205,38.6637090350656,14.9682976680473,16.6601268121851
29,12,41,15.3818270553171,38.7218063469807,14.5565206798085,16.2795618440934
29.5,12,41.5,15.357338736816,38.7785632741043,14.158974361508,15.9125363954886
30,12,42,15.330037923167,38.8340277620461,13.7749533241134,15.5583628480859
5,12.5,17.5,11.236854902228,32.4909142449509,11.236854902228,12.3869302225551
5.5,12.5,18,11.5289873430927,32.7862751636314,11.5289873430927,12.7027888031582
6,12.5,18.5,11.803602516477,33.0657985302583,11.803602516477,12.9998601768493
6.5,12.5,19,12.0619511986029,33.3307347472758,12.0619511986029,13.2794792864127
7,12.5,19.5,12.3051560490752,33.5822059726226,12.3051560490752,13.5428437678621
7.5,12.5,20,12.5342276414104,33.8212221502984,12.5342276414104,13.7910310766218
8,12.5,20.5,12.7500781476189,34.0486946949952,12.7500781476189,14.0250137668175
8.5,12.5,21,12.9535330678307,34.2654482217796,12.9535330678307,14.245671865788
9,12.5,21.5,13.1453413232117,34.4722306390773,13.1453413232117,14.4538037722821
9.5,12.5,22,13.3261839725537,34.6697218653394,13.3261839725537,14.6501366787228
10,12.5,22.5,13.4966817666331,34.858541383489,13.4966817666331,14.8353328824102
10.5,12.5,23,13.6574017171974,35.0392548100033,13.6574017171974,15.0099979371567
11,12.5,23.5,13.8088628273357,35.2123796253907,13.8088628273357,15.1746876705136
11.5,12.5,24,13.9515411055297,35.378390188358,13.9515411055297,15.3299108891279
12,12.5,24.5,14.0858739657162,35.5377221359981,14.0858739657162,15.4761367392409
12.5,12.5,25,14.2122640993167,35.6907762559552,14.2122640993167,15.6137976462619
13,12.5,25.5,14.3310828917087,35.8379219030411,14.3310828917087,15.7432925832928
13.5,12.5,26,14.4426734444634,35.9795000216272,14.4426734444633,15.8649915003031
14,12.5,26.5,14.5473532554145,36.115825825878,14.5473532554144,15.9792365457801
14.5,12.5,27,14.6454166009155,36.2471911821823,14.6454166009155,16.08634600364
15,12.5,27.5,14.7371366581851,36.3738667316813,14.737136658185,16.1866157547746
15.5,12.5,28,14.8227674002287,36.4961037853848,14.8227674002287,16.2803213356941
16,12.5,28.5,14.9025452912659,36.6141360197998,14.9025452912659,16.3677207470878
16.5,12.5,29,14.9766908067377,36.7281809971509,14.9766908067376,16.4490536524246
17,12.5,29.5,15.0454097987052,36.8384415310008,15.0454097987052,16.5245462352891
17.5,12.5,30,15.1088947246781,36.94510691531,15.1088947246781,16.5944088207373
18,12.5,30.5,15.1673257555414,37.0483540326043,15.1673257555414,16.6588400332867
18.5,12.5,31,15.2208717762312,37.1483483549014,15.2208717762312,16.7180262170164
19,12.5,31.5,15.2696912910746,37.2452448493102,15.2696912910746,16.7721429404548
19.5,12.5,32,15.3139332442202,37.3391887987315,15.3139332442202,16.821356021554
20,12.5,32.5,15.353737764303,37.4303165468006,15.353737764303,16.8658209775502
20.5,12.5,33,15.3892368413763,37.5187561751083,15.3892368413762,16.9056857642362
21,12.5,33.5,15.4205549431892,37.6046281197759,15.4205549431892,16.9410906911165
21.5,12.5,34,15.4478095770504,37.6880457336257,15.4478095770504,16.9721677330011
22,12.5,34.5,15.4711118027984,37.7691157994677,15.4711118027984,16.9990429371239
22.5,12.5,35,15.4905667017661,37.8479389993903,15.4905667017661,17.021835611191
23,12.5,35.5,15.5062738060787,37.9246103443926,15.5062738060787,17.0406594998457
23.5,12.5,36,15.5183274921386,37.9992195682142,15.5183274921386,17.0556226679295
24,12.5,36.5,15.5268173417326,38.0718514887952,15.5268173417326,17.066828770388
24.5,12.5,37,15.5318284738212,38.1425863404294,15.5318284738212,17.074375985709
25,12.5,37.5,15.5334418497477,38.2115000793441,15.5334418497476,17.0783582224517
25.5,12.5,38,15.5317345543126,38.2786646651569,15.5317345543126,17.0788663346218
26,12.5,38.5,15.5267800549078,38.3441483203991,15.5267800549078,17.0759863440798
26.5,12.5,39,15.518648440678,38.4080157700772,15.518648440678,17.0698005246276
27,12.5,39.5,15.5074066434786,38.4703284630392,15.5074066434786,17.0603888489485
27.5,12.5,40,15.4931186422224,38.5311447767386,15.4659084762263,17.0226834192023
28,12.5,40.5,15.4758456520495,38.5905202068313,15.0386492018038,16.6285898118752
28.5,12.5,41,15.4556462996152,38.6485075428985,14.6263792874431,16.2487455994761
29,12.5,41.5,15.4325767856663,38.7051570314681,14.2283415417155,15.8824149143487
29.5,12.5,42,15.4066910359642,38.7605165273907,13.843830725339,15.5289115790548
30,12.5,42.5,15.3780408415137,38.814631634531,13.4721892621309,15.1875966718051
5,13,18,11.5382358144382,32.7215975711039,11.5382358144382,12.6777298300405
5.5,13,18.5,11.8139792865875,33.0005695210689,11.8139792865875,12.9742152881669
6,13,19,12.0734846698183,33.2649830975423,12.0734846698182,13.2532829508838
6.5,13,19.5,12.3178722821624,33.5159582447782,12.3178722821624,13.5161277965206
7,13,20,12.5481505769664,33.7545029144566,12.5481505769664,13.7638255483295
7.5,13,20.5,12.7652298004876,33.9815267233185,12.7652298004876,13.9973465712749
8,13,21,12.9699336983908,34.1978526597099,12.9699336983908,14.2175693194372
8.5,13,21.5,13.1630095887631,34.4042271566548,13.1630095887631,14.4252908531988
9,13,22,13.345137061519,34.6013287913273,13.345137061519,14.6212362295661
9.5,13,22.5,13.5169355178658,34.7897758245943,13.5169355178658,14.8060670939995
10,13,23,13.6789707263408,34.9701327571395,13.6789707263408,14.9803877843177
10.5,13,23.5,13.8317605418872,35.1429160486359,13.8317605418872,15.144752401184
11,13,24,13.9757799100234,35.3085991220212,13.9757799100234,15.299669269578
11.5,13,24.5,14.1114652582347,35.4676167550058,14.1114652582347,15.4456071256387
12,13,25,14.2392183603738,35.6203689445985,14.2392183603738,15.5829962093889
12.5,13,25.5,14.3594097464026,35.7672243169839,14.3594097464026,15.712236007762
13,13,26,14.472381718676,35.9085231439512,14.472381718676,15.8336946923543
13.5,13,26.5,14.5784510267343,36.0445800178409,14.5784510267343,15.9477142252351
14,13,27,14.6779112448697,36.175686229276,14.6779112448697,16.0546122488656
14.5,13,27.5,14.7710348902937,36.3021118855032,14.7710348902937,16.1546842855654
15,13,28,14.8580753143309,36.42410780177,14.8580753143309,16.2482052741712
15.5,13,28.5,14.9392683945102,36.5419071936091,14.9392683945102,16.3354320446229
16,13,29,15.0148340515827,36.6557271940594,15.0148340515827,16.4166047236722
16.5,13,29.5,15.0849776122366,36.7657702165926,15.0849776122366,16.4919480973938
17,13,30,15.14989103551,36.8722251817484,15.14989103551,16.5616728800149
17.5,13,30.5,15.2097540185412,36.9752686231159,15.2097540185412,16.6259769583679
18,13,31,15.2647349952797,37.0750656862854,15.2647349952797,16.6850467981065
18.5,13,31.5,15.3149920400491,37.171771032662,15.3149920400491,16.739056458331
19,13,32,15.3606736863678,37.2655296585463,15.3606736863678,16.7881723578987
19.5,13,32.5,15.4019196701538,37.3564776386079,15.4019196701538,16.8325496613834
20,13,33,15.4388616053305,37.4447428017708,15.4388616053304,16.8723359420505
20.5,13,33.5,15.4716235988968,37.5304453465716,15.4716235988967,16.9076710087411
21,13,34,15.5003228116915,37.613698402221,15.5003228116915,16.9386867638588
21.5,13,34.5,15.5250699703602,37.6946085408783,15.5250699703602,16.9655086959631
22,13,35,15.5459698354038,37.7732762460159,15.5459698354038,16.9882564225861
22.5,13,35.5,15.5631216296375,37.8497963412045,15.5631216296375,17.0070435138529
23,13,36,15.5766194309089,37.9242583831656,15.5766194309089,17.0219769607844
23.5,13,36.5,15.5865525325004,37.9967470225187,15.5865525325004,17.033161053832
24,13,37,15.5930057742737,38.0673423352791,15.5930057742737,17.0406932488536
24.5,13,37.5,15.5960598472842,38.1361201278351,15.5960598472841,17.0446680227873
25,13,38,15.59579157431,38.2031522178492,15.59579157431,17.0451749976112
25.5,13,38.5,15.5922741684829,38.26850669327,15.5922741684829,17.0423004381194
26,13,39,15.5855774719866,38.3322481514207,15.5855774719865,17.0361269846953
26.5,13,39.5,15.5757681765869,38.3944379199289,15.5757681765869,17.0267335870821
27,13,40,15.5629100275835,38.4551342610869,15.5355775377685,16.9891028729855
27.5,13,40.5,15.5470640126149,38.5143925610739,15.1078557849383,16.595786692797
28,13,41,15.5282885366085,38.5722655053331,14.6951236897393,16.2166913368249
28.5,13,41.5,15.5066395840447,38.6288032412709,14.2966247931652,15.8510832079771
29,13,42,15.4821708695897,38.6840535293343,13.9116538142267,15.4982775386638
29.5,13,42.5,15.4549339780561,38.7380618834253,13.5395529535186,15.1576363768482
30,13,43,15.4249784945575,38.7908717015176,13.1797074192214,14.8285632572241
5,13.5,18.5,11.8234563764355,32.9328273907435,11.8234563764355,12.9475824120674
5.5,13.5,19,12.0840986984316,33.1966981905553,12.0840986984316,13.2260769761748
6,13.5,19.5,12.3296504615848,33.4471581469512,12.3296504615848,13.4883823821318
6.5,13.5,20,12.5611179222739,33.6852131425319,12.5611179222739,13.7355716632817
7,13.5,20.5,12.7794093316845,33.9117709268169,12.7794093316845,13.9686134245316
7.5,13.5,21,12.9853466182846,34.1276527987577,12.9853466182846,14.1883839442383
8,13.5,21.5,13.1796754401717,34.333603659133,13.1796754401716,14.3956791634099
8.5,13.5,22,13.3630738666293,34.5303006921633,13.3630738666293,14.5912224978139
9,13.5,22.5,13.5361599021258,34.7183608895764,13.5361599021258,14.7756737262389
9.5,13.5,23,13.6994980289031,34.8983475932739,13.6994980289031,14.9496367078079
10,13.5,23.5,13.8536049143216,35.0707762027626,13.8536049143216,15.1136639052379
10.5,13.5,24,13.9989544047676,35.2361191691585,13.9989544047676,15.2682630715947
11,13.5,24.5,14.135981908039,35.3948103776791,14.135981908039,15.4139007500845
11.5,13.5,25,14.2650882498234,35.5472490042368,14.2650882498234,15.5510082199615
12,13.5,25.5,14.3866430764495,35.6938029183165,14.3866430764495,15.6799826090028
12.5,13.5,26,14.5009878649886,35.8348116932122,14.5009878649886,15.801191797104
13,13.5,26.5,14.6084385925658,35.9705892754832,14.6084385925658,15.9149775709557
13.5,13.5,27,14.7092881090547,36.1014263578036,14.7092881090547,16.0216560991468
14,13.5,27.5,14.803808250907,36.2275924929557,14.803808250907,16.1215226979834
14.5,13.5,28,14.8922517284726,36.3493379813244,14.8922517284726,16.2148516219957
15,13.5,28.5,14.9748538146265,36.4668955597079,14.9748538146265,16.301899254519
15.5,13.5,29,15.0518338586825,36.5804819154237,15.0518338586825,16.3829053252548
16,13.5,29.5,15.1233966463191,36.690299046438,15.1233966463191,16.4580941769398
16.5,13.5,30,15.1897336234844,36.7965354854826,15.1897336234844,16.5276757818644
17,13.5,30.5,15.2510239998855,36.8993674037662,15.2510239998855,16.5918480235305
17.5,13.5,31,15.3074357456586,36.9989596078755,15.3074357456586,16.6507963157488
18,13.5,31.5,15.3591264930854,37.0954664417333,15.3591264930854,16.7046951904829
18.5,13.5,32,15.4062443537429,37.1890326039981,15.4062443537429,16.7537102026145
19,13.5,32.5,15.4489286601908,37.2797938900115,15.4489286601907,16.797996645528
19.5,13.5,33,15.4873106401994,37.3678778662958,15.4873106401994,16.8377012647407
20,13.5,33.5,15.5215140305665,37.4534044846491,15.5215140305664,16.8729633864035
20.5,13.5,34,15.5516556367385,37.5364866420556,15.5516556367385,16.9039157647663
21,13.5,34.5,15.577845843736,37.6172306919079,15.577845843736,16.9306827490104
21.5,13.5,35,15.6001890832498,37.6957369114102,15.6001890832498,16.9533837129309
22,13.5,35.5,15.6187842612292,37.7720999294836,15.6187842612291,16.9721318400944
22.5,13.5,36,15.6337251498021,37.8464091190114,15.6337251498021,16.9870350796016
23,13.5,36.5,15.6451007469471,37.9187489568461,15.645100746947,16.9981961163186
23.5,13.5,37,15.6529956069657,37.9891993546263,15.6529956069657,17.0057127762957
24,13.5,37.5,15.6574901444807,38.0578359631284,15.6574901444807,17.0096794200631
24.5,13.5,38,15.6586609143974,38.1247304525907,15.6586609143974,17.010185409033
25,13.5,38.5,15.6565808700121,38.1899507711937,15.656580870012,17.0073166835058
25.5,13.5,39,15.6513196012287,38.2535613836581,15.6513196012287,17.0011556796698
26,13.5,39.5,15.6429435546446,38.3156234917209,15.6429435546445,16.991781800915
26.5,13.5,40,15.6315162370918,38.3761952380761,15.6040628943806,16.9542284570119
27,13.5,40.5,15.6170984040628,38.4353318952085,15.1759115907107,16.5617191084188
27.5,13.5,41,15.5997482343096,38.4930860404109,14.762749392469,16.1834026004052
28,13.5,41.5,15.5795214917824,38.5495077181493,14.3638195491427,15.818544925974
28.5,13.5,42,15.5564716759618,38.6046445908302,13.978417606298,15.466463600764
29,13.5,42.5,15.5306501615398,38.6585420789267,13.6058853211555,15.1265213587506
29.5,13.5,43,15.5021063283153,38.7112434913268,13.2456082258628,14.798123262684
30,13.5,43.5,15.4708876820917,38.762790146694,12.8970119946109,14.4807142644189
5,14,19,12.0937924761436,33.1258852264749,12.0937924761436,13.197864156662
5.5,14,19.5,12.3404896903883,33.3758109185353,12.3404896903883,13.4596099234605
6,14,20,12.5731286898192,33.6133581112088,12.5731286898192,13.7062719716271
6.5,14,20.5,12.7926156613833,33.8394326176646,12.7926156613833,13.9388165434008
7,14,21,12.9997706537586,34.0548539849144,12.9997706537586,14.1581183318389
7.5,14,21.5,13.1953376082682,34.2603655247646,13.1953376082682,14.3649712988982
8,14,22,13.3799930219274,34.456642976912,13.3799930219274,14.5600974338033
8.5,14,22.5,13.554353455402,34.6443020169592,13.554353455402,14.7441554839284
9,14,23,13.7189820616507,34.8239047851246,13.7189820616507,14.917747250166
9.5,14,23.5,13.8743942811054,34.9959655814995,13.8743942811054,15.08142456341
10,14,24,14.0210628249346,35.1609558493989,14.0210628249346,15.2356938207004
10.5,14,24.5,14.1594220480913,35.3193085485055,14.1594220480913,15.3810210205007
11,14,25,14.2898717975733,35.4714220032367,14.2898717975733,15.5178357819723
11.5,14,25.5,14.4127808079261,35.6176632983627,14.4127808079261,15.6465348205181
12,14,26,14.5284897049325,35.7583712828228,14.5284897049325,15.7674857720737
12.5,14,26.5,14.6373136692395,35.8938592334864,14.6373136692395,15.8810286596124
13,14,27,14.7395448040008,36.0244172229416,14.7395448040008,15.9874798314187
13.5,14,27.5,14.8354542442068,36.1503142289789,14.8354542442068,16.087133264114
14,14,28,14.9252940399874,36.2718000180594,14.9252940399874,16.1802630008151
14.5,14,28.5,15.0092988416474,36.3891068305225,15.0092988416474,16.267125207033
15,14,29,15.0876874103583,36.502450891463,15.0876874103583,16.3479583288376
15.5,14,29.5,15.1606639751943,36.6120337679587,15.1606639751943,16.422986834523
16,14,30,15.2284194544338,36.7180435905761,15.2284194544338,16.4924202867498
16.5,14,30.5,15.2911325567055,36.8206561547271,15.2911325567055,16.5564554019795
17,14,31,15.3489707755402,36.9200359154442,15.3489707755402,16.6152778543557
17.5,14,31.5,15.4020912891739,37.0163368874142,15.4020912891739,16.6690619411064
18,14,32,15.4506417759628,37.109703460634,15.4506417759628,16.717972382709
18.5,14,32.5,15.4947611544973,37.2002711407758,15.4947611544973,16.7621641157017
19,14,33,15.5345802564016,37.2881672222456,15.5345802564016,16.8017842822489
19.5,14,33.5,15.5702224388487,37.3735114009684,15.5702224388487,16.8369712419695
20,14,34,15.6018041429981,37.4564163331041,15.6018041429981,16.8678574494158
20.5,14,34.5,15.6294354038388,37.5369881451792,15.6294354038388,16.894567476574
21,14,35,15.6532203162986,37.6153269004937,15.6532203162986,16.9172199283441
21.5,14,35.5,15.6732574619288,37.6915270261124,15.6732574619287,16.935928178646
22,14,36,15.6896402999967,37.7656777042745,15.6896402999967,16.9507994398454
22.5,14,36.5,15.7024575263994,37.837863231632,15.7024575263994,16.9619365437944
23,14,37,15.7117934034392,37.9081633493615,15.7117934034392,16.9694373265766
23.5,14,37.5,15.7177280631823,37.9766535468662,15.7177280631823,16.9733954487918
24,14,38,15.7203377868312,38.0434053415022,15.7203377868312,16.9739003641805
24.5,14,38.5,15.7196952622911,38.1084865365077,15.719695262291,16.9710380251784
25,14,39,15.7158698218866,38.1719614590915,15.7158698218865,16.9648903525989
25.5,14,39.5,15.7089276619864,38.2338911804391,15.7089276619863,16.9555361844825
26,14,40,15.6989320461188,38.2943337192184,15.6713602947203,16.9180626821273
26.5,14,40.5,15.6859434930032,38.3533442300108,15.2428118380517,16.5263909106301
27,14,41,15.6700199507857,38.4109751779547,14.8292508046676,16.1488816262915
27.5,14,41.5,15.6512169586399,38.4672765007645,14.4299204927519,15.7848018663804
28,14,42,15.6295877967865,38.5222957591766,14.0441166355865,15.4334714199722
28.5,14,42.5,15.6051836258844,38.5760782767761,13.6711817722573,15.0942544530021
29,14,43,15.5780536166574,38.6286672700675,13.3105006981931,14.7665572202658
29.5,14,43.5,15.5482450705413,38.6801039695761,12.9614994456533,14.4498250199643
30,14,44,15.5158035320658,38.7304277326915,12.6236394800791,14.1435380773778
5,14.5,19.5,12.3503891431238,33.3019219928983,12.3503891431238,13.4298124017003
5.5,14.5,20,12.5841819649359,33.5389432925262,12.5841819649359,13.6759283663154
6,14.5,20.5,12.8048477838708,33.7645173047037,12.8048477838708,13.9079581140658
6.5,14.5,21,13.0132047063667,33.9794617620913,13.0132047063667,14.126774510723
7,14.5,21.5,13.2099949003181,34.1845183309171,13.2099949003181,14.333169575028
7.5,14.5,22,13.3958932389541,34.3803612548938,13.3958932389541,14.5278635076631
8,14.5,22.5,13.5715147921847,34.5676048466126,13.5715147921847,14.7115140999413
8.5,14.5,23,13.7374213407991,34.7468100017996,13.7374213407991,14.8847216597773
9,14.5,23.5,13.8941270590478,34.9184898819649,13.8941270590478,15.0480364559975
9.5,14.5,24,14.0421034868828,35.0831148867202,14.0421034868828,15.2019640853424
10,14.5,24.5,14.1817838933342,35.2411170172417,14.1817838933342,15.3469696805421
10.5,14.5,25,14.3135671162603,35.3928937161178,14.3135671162603,15.4834817405935
11,14.5,25.5,14.4378209503427,35.5388112554494,14.4378209503427,15.6118959895266
11.5,14.5,26,14.554885144136,35.6792077340159,14.554885144136,15.7325789994956
12,14.5,26.5,14.6650740578066,35.8143957351402,14.6650740578066,15.8458705754991
12.5,14.5,27,14.7686790255437,35.9446646892339,14.7686790255437,15.9520860157838
13,14.5,27.5,14.865970460228,36.070282978612,14.865970460228,16.0515190671053
13.5,14.5,28,14.9571997325755,36.191499816791,14.9571997325755,16.1444422980873
14,14.5,28.5,15.0426008524505,36.3085469299658,15.0426008524505,16.2311122943908
14.5,14.5,29,15.1223919762236,36.4216400645419,15.1223919762235,16.3117667749527
15,14.5,29.5,15.1967767608109,36.5309803413588,15.1967767608108,16.3866289603389
15.5,14.5,30,15.2659455822826,36.6367554744904,15.2659455822826,16.4559085024063
16,14.5,30.5,15.3300766345793,36.7391408701648,15.3300766345793,16.5198019816669
16.5,14.5,31,15.3893369218714,36.8383006193362,15.3893369218714,16.5784941801568
17,14.5,31.5,15.4438831563792,36.9343883957265,15.4438831563792,16.6321592674408
17.5,14.5,32,15.4938625719918,37.0275482696753,15.4938625719918,16.6809612238797
18,14.5,32.5,15.5394136627515,37.117915446866,15.5394136627515,16.7250555071447
18.5,14.5,33,15.5806668541726,37.2056169398944,15.5806668541726,16.7645876739623
