"theta","phi","sum","Dmax1","Dmax2","d1","d2"
23.5,11,34.5,15.3021850745276,37.9753583883967,8.73074266732959,9.34544497802198
24,11,35,15.3172966265873,38.0546120114435,8.48005830170446,9.11203235868109
24.5,11,35.5,15.3286629247176,38.1317020291194,8.23873424956662,8.88759306401972
25,11,36,15.3363791977752,38.2067186651652,8.00627845728959,8.67164616280593
25.5,11,36.5,15.3405358520416,38.2797472006795,7.78223217766693,8.46374392115553
26,11,37,15.3412188047994,38.3508683080842,7.56616827319646,8.26346876994916
26.5,11,37.5,15.338509791182,38.4201583583747,7.3576878022765,8.07043152954174
27,11,38,15.3324866467579,38.4876897041121,7.15641816948323,7.8842683705941
27.5,11,38.5,15.3232235680549,38.5535309403647,6.96201047791929,7.70463953028926
28,11,39,15.3107913530019,38.6177471455773,6.77413884686974,7.53122701697605
28.5,11,39.5,15.2952576230695,38.6804001041464,6.59249620900307,7.36373168680158
29,11,40,15.2766870287071,38.7415485123025,6.41679610374835,7.20187438526859
29.5,11,40.5,15.2551414395215,38.8012481687415,6.24676789006002,7.04539212318105
30,11,41,15.2306801204976,38.8595521513085,6.08215834826267,6.89403788550046
5,11.5,16.5,10.57973522149,31.9652889830428,10.57973522149,11.0189237952554
5.5,11.5,17,10.9091364182797,32.2979186576482,10.9091364182797,11.3440858776167
6,11.5,17.5,11.2179860590995,32.6116764917108,11.2179860590995,11.6477083411281
6.5,11.5,18,11.5078572405026,32.9081352080055,11.5078572405026,11.9314412036716
7,11.5,18.5,11.7801531648479,33.1886975072252,11.7801531648479,12.1967546426847
7.5,11.5,19,12.0361295115923,33.4546184393103,12.0361295115923,12.4449628044432
8,11.5,19.5,12.2769133668303,33.7070243330366,12.2769133668303,12.6772445623101
8.5,11.5,20,12.5035193133856,33.9469288861644,12.5035193133855,12.8946611318159
9,11.5,20.5,12.7168631662367,34.1752469009322,12.7168631662367,13.0981698241408
9.5,11.5,21,12.9177737457207,34.3928060573364,12.9177737457207,13.2886371306002
10,11.5,21.5,13.107003007943,34.6003570436288,13.107003007943,13.4668497884074
10.5,11.5,22,13.2852347937464,34.7985823053822,13.2852347937464,13.633523286317
11,11.5,22.5,13.4530924111289,34.9881036280139,13.4530924111289,13.7893100909465
11.5,11.5,23,13.6111452286265,35.1694887302847,13.6111452286264,13.9348065680039
12,11.5,23.5,13.7599144269631,35.3432570160749,13.7599144269631,14.0705595259139
12.5,11.5,24,13.8998780317195,35.509884607188,13.8998780317195,14.1970704782404
13,11.5,24.5,14.0314753297306,35.6698087598929,14.0314753297306,14.31480118806
13.5,11.5,25,14.1551107554879,35.8234317514817,14.1551107554879,14.4241770813231
14,11.5,25.5,14.2711573202908,35.9711243095843,14.2711573202908,14.5255915213115
14.5,11.5,26,14.3799596456976,36.1132286457943,14.3799596456976,14.6194081051199
15,11.5,26.5,14.4818366535382,36.2500611458644,14.4818366535381,14.7059638043605
15.5,11.5,27,14.5770839570064,36.3819147609925,14.1394454686655,14.3785325678208
16,11.5,27.5,14.6659759908752,36.509061138239,13.6515168818792,13.9165627360809
16.5,11.5,28,14.7487679134433,36.6317525226865,13.1880042763762,13.4782909745946
17,11.5,28.5,14.8256973082454,36.750223459371,12.7471458358897,13.06198996021
17.5,11.5,29,14.8969857096906,36.8646923191525,12.3273466519786,12.6660970456293
18,11.5,29.5,14.9628399735185,36.9753626694113,11.9271617264361,12.2891966175957
18.5,11.5,30,15.0234535101756,37.0824245076757,11.5452745020977,11.9299985703257
19,11.5,30.5,15.079007396843,37.1860553739086,11.1804878119793,11.5873304369501
19.5,11.5,31,15.1296713818129,37.2864213551541,10.8317057645467,11.2601198665664
20,11.5,31.5,15.1756047931757,37.3836779945032,10.4979250043856,10.9473840647356
20.5,11.5,32,15.216957362282,37.477971114844,10.178225594694,10.6482233214021
21,11.5,32.5,15.2538699711572,37.5694375665739,9.87176095112012,10.3618093960169
21.5,11.5,33,15.2864753319323,37.6582059073376,9.57775230328352,10.0873806356298
22,11.5,33.5,15.3148986053939,37.7443970208932,9.29548018256876,9.82423355625195
22.5,11.5,34,15.3392579649189,37.828124681373,9.02428052636233,9.57171922716155
23,11.5,34.5,15.3596651113335,37.9094960684774,8.76353813121844,9.32923653731684
23.5,11.5,35,15.3762257436045,37.98861223851,8.51268289761373,9.09622892211424
24,11.5,35.5,15.3890399897142,38.0655685556068,8.27118516438268,8.87217878804002
24.5,11.5,36,15.3982028015917,38.1404550870298,8.03855302619307,8.6566065978591
25,11.5,36.5,15.4038043175442,38.2133569659706,7.8143281306704,8.44906464450276
25.5,11.5,37,15.4059301952633,38.2843547249376,7.59808320485925,8.24913676659295
26,11.5,37.5,15.4046619181514,38.3535246024726,7.3894200682713,8.05643435874124
26.5,11.5,38,15.4000770774233,38.4209388256524,7.18796575605871,7.8705943148756
27,11.5,38.5,15.3922496321875,38.4866658705781,6.99337244383666,7.69127736443079
27.5,11.5,39,15.3812501494797,38.5507707028259,6.8053125454277,7.51816511437348
28,11.5,39.5,15.3671460260253,38.6133149996371,6.62348128396496,7.35096038960585
28.5,11.5,40,15.3500016933293,38.6743573554426,6.44759093454817,7.18938394447836
29,11.5,40.5,15.3298788075326,38.7339534721643,6.27737168129745,7.03317295838195
29.5,11.5,41,15.3068364253357,38.792156335592,6.11257041690725,6.8820813845698
30,11.5,41.5,15.2809311671626,38.8490163790098,5.95294764867278,6.73587688533163
5,12,17,10.9178876496381,32.2393460382229,10.9178876496381,11.3235131010729
5.5,12,17.5,11.2278480027117,32.5525348691121,11.2278480027116,11.6265850497026
6,12,18,11.5188608947248,32.8484559543679,11.5188608947248,11.9098035001592
6.5,12,18.5,11.7923268563354,33.1285094508702,11.7923268563354,12.1746356182886
7,12,19,12.049499163104,33.3939481325132,12.049499163104,12.422393697002
7.5,12,19.5,12.2915027307135,33.6458962854633,12.2915027307135,12.6542542202993
8,12,20,12.5193501758912,33.8853657691293,12.5193501758912,12.8712765991348
8.5,12,20.5,12.7339555269352,34.1132697267459,12.7339555269352,13.0744160735633
9,12,21,12.9361459755759,34.3304343373032,12.9361459755759,13.2645381239235
9.5,12,21.5,13.1266719890243,34.5376089276719,13.1266719890243,13.4424275361861
10,12,22,13.3062160430845,34.7354747058022,13.3062160430845,13.6087987954859
10.5,12,22.5,13.4754001908293,34.9246523294971,13.4754001908293,13.7643029739768
11,12,23,13.6347926440365,35.1057084879533,13.6347926440365,13.9095356710843
11.5,12,23.5,13.7849135144167,35.2791616431068,13.7849135144166,14.0450422828894
12,12,24,13.9262398371652,35.4454870533089,13.9262398371652,14.1713238613578
12.5,12,24.5,14.0592099793596,35.6051211818599,14.0592099793596,14.2888411281146
13,12,25,14.1842275193233,35.7584655765175,14.1842275193233,14.3980187108308
13.5,12,25.5,14.3016646695676,35.9058902925933,14.3016646695676,14.4992490851897
14,12,26,14.4118653047508,36.0477369210762,14.4118653047508,14.5928955872343
14.5,12,26.5,14.5151476468218,36.1843212739504,14.5151476468217,14.6792943815146
15,12,27,14.6118066517852,36.3159357711433,14.1731254188962,14.3524566988509
15.5,12,27.5,14.7021161360628,36.4428515670807,13.6851573257219,13.891324966347
16,12,28,14.7863306750002,36.5653204493959,13.2215922948798,13.4538479851779
16.5,12,28.5,14.8646873015002,36.6835765377752,12.7806695633498,13.0383020087595
17,12,29,14.937407028903,36.7978378070605,12.3607954399986,12.6431268683761
17.5,12,29.5,15.0046962189669,36.9083074554606,11.9605261426869,12.2669099218063
18,12,30,15.0667478130165,37.0151751359412,11.5785458912585,11.9083636313769
18.5,12,30.5,15.1237424419627,37.1186180664946,11.2136571299602,11.56631666024
19,12,31,15.1758494288669,37.2188020329644,10.8647660577653,11.239699771346
19.5,12,31.5,15.2232276959892,37.3158822963623,10.5308690537893,10.9275312348663
20,12,32,15.2660265867658,37.4100044151252,10.2110465240515,10.6289125351213
20.5,12,32.5,15.304386611877,37.5013049914709,9.90445362732757,10.343018027345
21,12,33,15.3384401274547,37.5899123499033,9.61031091270184,10.069086839886
21.5,12,33.5,15.3683119525196,37.6759471549567,9.32789980985681,9.80641712724808
22,12,34,15.3941199319014,37.7595229744326,9.05655658618124,9.55436084103934
22.5,12,34.5,15.4159754501739,37.84074679366,8.79566616086724,9.31231773401184
23,12,35,15.4339839014999,37.9197194856757,8.54465929352551,9.07973262703294
23.5,12,35.5,15.4482451197345,37.9965362416719,8.30300659910295,8.85608935098422
24,12,36,15.4588537726482,38.0712869655727,8.07021532941328,8.64090752275314
24.5,12,36.5,15.4658997237097,38.1440566361797,7.84582914951685,8.43374221066924
25,12,37,15.4694683644965,38.2149256399548,7.6294198711093,8.23417710521707
25.5,12,37.5,15.4696409204741,38.2839700771803,7.42058976934844,8.04182417828485
26,12,38,15.4664947325954,38.3512620439485,7.21896621183064,7.85632103208647
26.5,12,38.5,15.4601035169172,38.4168698921782,7.02420100429799,7.67732893644442
27,12,39,15.4505376042077,38.4808584696301,6.83596802533338,7.50453073006027
27.5,12,39.5,15.437864161315,38.543289341693,6.65396178931828,7.33762942283098
28,12,40,15.4221473958926,38.6042209965362,6.47789464414179,7.17634568115607
28.5,12,40.5,15.4034487459205,38.6637090350656,6.3074977822537,7.02041837079325
29,12,41,15.3818270553171,38.7218063469807,6.14251665482321,6.86960040187088
29.5,12,41.5,15.357338736816,38.7785632741043,5.98271364689144,6.72366137613406
30,12,42,15.330037923167,38.8340277620461,5.82786330772414,6.58238256670721
5,12.5,17.5,11.236854902228,32.4909142449509,11.236854902228,11.6045763458998
5.5,12.5,18,11.5289873430927,32.7862751636314,11.5289873430927,11.8872586187873
6,12.5,18.5,11.803602516477,33.0657985302583,11.803602516477,12.1515895309753
6.5,12.5,19,12.0619511986029,33.3307347472758,12.0619511986029,12.3988785801349
7,12.5,19.5,12.3051560490752,33.5822059726226,12.3051560490752,12.6303003455135
7.5,12.5,20,12.5342276414104,33.8212221502984,12.5342276414104,12.8469116317108
8,12.5,20.5,12.7500781476189,34.0486946949952,12.7500781476189,13.0496667419713
8.5,12.5,21,12.9535330678307,34.2654482217796,12.9535330678307,13.2394289155786
9,12.5,21.5,13.1453413232117,34.4722306390773,13.1453413232117,13.4169817018661
9.5,12.5,22,13.3261839725537,34.6697218653394,13.3261839725537,13.5830378928706
10,12.5,22.5,13.4966817666331,34.858541383489,13.4966817666331,13.738247667271
10.5,12.5,23,13.6574017171974,35.0392548100033,13.6574017171974,13.8832055761735
11,12.5,23.5,13.8088628273357,35.2123796253907,13.8088628273357,14.018455608718
11.5,12.5,24,13.9515411055297,35.378390188358,13.9515411055297,14.144498218422
12,12.5,24.5,14.0858739657162,35.5377221359981,14.0858739657162,14.2617928370887
12.5,12.5,25,14.2122640993167,35.6907762559552,14.2122640993166,14.3707637945457
13,12.5,25.5,14.3310828917087,35.8379219030411,14.3310828917087,14.4718027372061
13.5,12.5,26,14.4426734444634,35.9795000216272,14.4426734444633,14.5652716908358
14,12.5,26.5,14.5473532554145,36.115825825878,14.5473532554142,14.6515070839539
14.5,12.5,27,14.6454166009155,36.2471911821823,14.2057263209229,14.325288069431
15,12.5,27.5,14.7371366581851,36.3738667316813,13.717755459773,13.8650294531587
15.5,12.5,28,14.8227674002287,36.4961037853848,13.254173062753,13.4283802135809
16,12.5,28.5,14.9025452912659,36.6141360197998,12.8132197115059,13.0136207716191
16.5,12.5,29,14.9766908067377,36.7281809971509,12.3933032883306,12.6191943827436
17,12.5,29.5,15.0454097987052,36.8384415310008,11.9929795261805,12.2436891033763
17.5,12.5,30,15.1088947246781,36.94510691531,11.6109353465917,11.8858218513362
18,12.5,30.5,15.1673257555414,37.0483540326043,11.245972959193,11.5444225755705
18.5,12.5,31,15.2208717762312,37.1483483549014,10.8969985301322,11.2184233297318
19,12.5,31.5,15.2696912910746,37.2452448493102,10.5630108178093,10.9068457129837
19.5,12.5,32,15.3139332442202,37.3391887987315,10.2430902545329,10.6087925070257
20,12.5,32.5,15.353737764303,37.4303165468006,9.93639223256349,10.3234395331071
20.5,12.5,33,15.3892368413763,37.5187561751083,9.64213750371484,10.0500264813477
21,12.5,33.5,15.4205549431892,37.6046281197759,9.35960902361688,9.78785398744482
21.5,12.5,34,15.4478095770504,37.6880457336257,9.08814279709567,9.53627464831459
22,12.5,34.5,15.4711118027984,37.7691157994677,8.82712460409945,9.29469005080122
22.5,12.5,35,15.4905667017661,37.8479389993903,8.57598499022994,9.06254513800783
23,12.5,35.5,15.5062738060787,37.9246103443926,8.33419531714965,8.83932517366495
23.5,12.5,36,15.5183274921386,37.9992195682142,8.10126322544025,8.62455042868863
24,12.5,36.5,15.5268173417326,38.0718514887952,7.87673237874432,8.41777750429662
24.5,12.5,37,15.5318284738212,38.1425863404294,7.66017557376367,8.21859024671838
25,12.5,37.5,15.5334418497477,38.2115000793441,7.4511941608355,8.02660101373549
25.5,12.5,38,15.5317345543126,38.2786646651569,7.24941697940912,7.84144926156479
26,12.5,38.5,15.5267800549078,38.3441483203991,7.05449510736596,7.6627959054707
26.5,12.5,39,15.518648440678,38.4080157700772,6.86610327970627,7.49032510271
27,12.5,39.5,15.5074066434786,38.4703284630392,6.68393572170847,7.32373947101801
27.5,12.5,40,15.4931186422224,38.5311447767386,6.50770552721415,7.16276140007685
28,12.5,40.5,15.4758456520495,38.5905202068313,6.33714326724662,7.00712900950792
28.5,12.5,41,15.4556462996152,38.6485075428985,6.17199543490959,6.85659665341646
29,12.5,41.5,15.4325767856663,38.7051570314681,6.01202376173316,6.71093370740639
29.5,12.5,42,15.4066910359642,38.7605165273907,5.85700354027653,6.56992221192823
30,12.5,42.5,15.3780408415137,38.814631634531,5.70672292690214,6.43335700506373
5,13,18,11.5382358144382,32.7215975711039,11.5382358144382,11.8638086534771
5.5,13,18.5,11.8139792865875,33.0005695210689,11.8139792865875,12.1276180868238
6,13,19,12.0734846698183,33.2649830975423,12.0734846698182,12.37441925384
6.5,13,19.5,12.3178722821624,33.5159582447782,12.3178722821624,12.605384501133
7,13,20,12.5481505769664,33.7545029144566,12.5481505769664,12.8215685680177
7.5,13,20.5,12.7652298004876,33.9815267233185,12.7652298004876,13.0239235807657
8,13,21,12.9699336983908,34.1978526597099,12.9699336983908,13.2133114200896
8.5,13,21.5,13.1630095887631,34.4042271566548,13.1630095887631,13.3905138026035
9,13,22,13.345137061519,34.6013287913273,13.345137061519,13.5562425602673
9.5,13,22.5,13.5169355178658,34.7897758245943,13.5169355178657,13.7111463532471
10,13,23,13.6789707263408,34.9701327571395,13.6789707263408,13.8558180591818
10.5,13,23.5,13.8317605418872,35.1429160486359,13.8317605418872,13.9908014186203
11,13,24,13.9757799100234,35.3085991220212,13.9757799100234,14.1165952810888
11.5,13,24.5,14.1114652582347,35.4676167550058,14.1114652582347,14.2336585517668
12,13,25,14.2392183603738,35.6203689445985,14.2392183603738,14.3424145599127
12.5,13,25.5,14.3594097464026,35.7672243169839,14.3594097464026,14.4432541923747
13,13,26,14.472381718676,35.9085231439512,14.4723817186758,14.5365387947888
13.5,13,26.5,14.5784510267343,36.0445800178409,14.5784510267342,14.6226041189186
14,13,27,14.6779112448697,36.175686229276,14.2372455190216,14.297028718765
14.5,13,27.5,14.7710348902937,36.3021118855032,13.7493084415098,13.8376772212297
15,13,28,14.8580753143309,36.42410780177,13.285744525561,13.4018899654075
15.5,13,28.5,14.9392683945102,36.5419071936091,12.8447944903736,12.9879490736089
16,13,29,15.0148340515827,36.6557271940594,12.4248669632742,12.5943002666873
16.5,13,29.5,15.0849776122366,36.7657702165926,12.0245199929391,12.219535867513
17,13,30,15.14989103551,36.8722251817484,11.6424401264225,11.8623744531796
17.5,13,30.5,15.2097540185412,36.9752686231159,11.277431778804,11.5216490120791
18,13,31,15.2647349952797,37.0750656862854,10.9284014399594,11.1962928692209
18.5,13,31.5,15.3149920400491,37.171771032662,10.594348165822,10.8853296271785
19,13,32,15.3606736863678,37.2655296585463,10.2743537469104,10.5878646171921
19.5,13,32.5,15.4019196701538,37.3564776386079,9.96757365650152,10.3030743311442
20,13,33,15.4388616053305,37.4447428017708,9.67322973725585,10.0302005566026
20.5,13,33.5,15.4716235988968,37.5304453465716,9.39060535367013,9.76854537005037
21,13,34,15.5003228116915,37.613698402221,9.11903690371283,9.51746234759582
21.5,13,34.5,15.5250699703602,37.6946085408783,8.85791093342371,9.27635443179613
22,13,35,15.5459698354038,37.7732762460159,8.60665758722705,9.044667347669
22.5,13,35.5,15.5631216296375,37.8497963412045,8.36474908112152,8.82188727412301
23,13,36,15.5766194309089,37.9242583831656,8.13169455419028,8.60753718195442
23.5,13,36.5,15.5865525325004,37.9967470225187,7.90703615655822,8.40117193732251
24,13,37,15.5930057742737,38.0673423352791,7.69034743386826,8.20237717027824
24.5,13,37.5,15.5960598472842,38.1361201278351,7.48123116961441,8.01076700295523
25,13,38,15.59579157431,38.2031522178492,7.27931527273015,7.8259802775607
25.5,13,38.5,15.5922741684829,38.26850669327,7.08425199306177,7.64767977474509
26,13,39,15.5855774719866,38.3322481514207,6.89571558861664,7.47554902522738
26.5,13,39.5,15.5757681765869,38.3944379199289,6.71340058077465,7.30929201021632
27,13,40,15.5629100275835,38.4551342610869,6.53702075287424,7.14863144602691
27.5,13,40.5,15.5470640126149,38.5143925610739,6.36630635991294,6.99330613557898
28,13,41,15.5282885366085,38.5722655053331,6.20100421222513,6.84307075525474
28.5,13,41.5,15.5066395840447,38.6288032412709,6.04087623434703,6.69769503597135
29,13,42,15.4821708695897,38.6840535293343,5.88569796618318,6.55696157051554
29.5,13,42.5,15.4549339780561,38.7380618834253,5.73525751166226,6.42066598579791
30,13,43,15.4249784945575,38.7908717015176,5.58935538251343,6.28861516272329
5,13.5,18.5,11.8234563764355,32.9328273907435,11.8234563764355,12.1027230811576
5.5,13.5,19,12.0840986984316,33.1966981905553,12.0840986984316,12.3490175825214
6,13.5,19.5,12.3296504615848,33.4471581469512,12.3296504615848,12.5795087135294
6.5,13.5,20,12.5611179222739,33.6852131425319,12.5611179222739,12.7952490311556
7,13.5,20.5,12.7794093316845,33.9117709268169,12.7794093316845,12.9971886970998
7.5,13.5,21,12.9853466182846,34.1276527987577,12.9853466182846,13.1861876939625
8,13.5,21.5,13.1796754401717,34.333603659133,13.1796754401717,13.3630264238392
8.5,13.5,22,13.3630738666293,34.5303006921633,13.3630738666293,13.5284149931725
9,13.5,22.5,13.5361599021258,34.7183608895764,13.5361599021258,13.6830006076885
9.5,13.5,23,13.6994980289031,34.8983475932739,13.6994980289031,13.8273753961208
10,13.5,23.5,13.8536049143216,35.0707762027626,13.8536049143216,13.9620817178885
10.5,13.5,24,13.9989544047676,35.2361191691585,13.9989544047676,14.0876173391984
11,13.5,24.5,14.135981908039,35.3948103776791,14.1359819080389,14.2044403871933
11.5,13.5,25,14.2650882498234,35.5472490042368,14.2650882498234,14.3129730169801
12,13.5,25.5,14.3866430764495,35.6938029183165,14.3866430764495,14.413605626985
12.5,13.5,26,14.5009878649886,35.8348116932122,14.5009878649886,14.5066988105441
13,13.5,26.5,14.6084385925658,35.9705892754832,14.6084385925657,14.592587424865
13.5,13.5,27,14.7092881090547,36.1014263578036,14.2676805698773,14.2676805016012
14,13.5,27.5,14.803808250907,36.2275924929557,13.7798152193376,13.8092722383135
14.5,13.5,28,14.8922517284726,36.3493379813244,13.3163043251489,13.3743794178067
15,13.5,28.5,14.9748538146265,36.4668955597079,12.875390566412,12.9612877539433
15.5,13.5,29,15.0518338586825,36.5804819154237,12.4554847364045,12.5684475350875
16,13.5,29.5,15.1233966463191,36.690299046438,12.0551444439704,12.194452217617
16.5,13.5,30,15.1897336234844,36.7965354854826,11.6730585574446,11.8380238393758
17,13.5,30.5,15.2510239998855,36.8993674037662,11.3080315906503,11.4979975249947
17.5,13.5,31,15.3074357456586,36.9989596078755,10.9589715607575,11.1733092260248
18,13.5,31.5,15.3591264930854,37.0954664417333,10.6248789342577,10.8629849612992
18.5,13.5,32,15.4062443537429,37.1890326039981,10.3048345615204,10.566130057558
19,13.5,32.5,15.4489286601908,37.2797938900115,9.99799593723059,10.2819244442735
19.5,13.5,33,15.4873106401994,37.3678778662958,9.70358572027261,10.009611286103
20,13.5,33.5,15.5215140305665,37.4534044846491,9.42088673478606,9.74849304526447
20.5,13.5,34,15.5516556367385,37.5364866420556,9.14923675917156,9.49792544846532
21,13.5,34.5,15.577845843736,37.6172306919079,8.88802226184282,9.25731247335305
21.5,13.5,35,15.6001890832498,37.6957369114102,8.63667521388805,9.02610115214612
22,13.5,35.5,15.6187842612292,37.7720999294836,8.39466646768066,8.80377832170273
22.5,13.5,36,15.6337251498021,37.8464091190114,8.16150617047629,8.58986791062524
23,13.5,36.5,15.6451007469471,37.9187489568461,7.93673743988992,8.3839261152675
23.5,13.5,37,15.6529956069657,37.9891993546263,7.71993398139425,8.18553971701189
24,13.5,37.5,15.6574901444807,38.0578359631284,7.51069855867559,7.99432293735324
24.5,13.5,38,15.6586609143974,38.1247304525907,7.30865946655587,7.8099154963367
25,13.5,38.5,15.6565808700121,38.1899507711937,7.11346928669203,7.63198074834698
25.5,13.5,39,15.6513196012287,38.2535613836581,6.92480280464504,7.46020344490986
26,13.5,39.5,15.6429435546446,38.3156234917209,6.74235434798471,7.29428790124551
26.5,13.5,40,15.6315162370918,38.3761952380761,6.56583790376426,7.13395697468228
27,13.5,40.5,15.6170984040628,38.4353318952085,6.39498440612705,6.97895055859334
27.5,13.5,41,15.5997482343096,38.4930860404109,6.22954055654074,6.8290235975829
28,13.5,41.5,15.5795214917824,38.5495077181493,6.06926849609083,6.68394629503107
28.5,13.5,42,15.5564716759618,38.6046445908302,5.91394408551612,6.54350176840479
29,13.5,42.5,15.5306501615398,38.6585420789267,5.76335541987425,6.40748590087763
29.5,13.5,43,15.5021063283153,38.7112434913268,5.61730318511052,6.27570624885729
30,13.5,43.5,15.4708876820917,38.762790146694,5.47559843875218,6.14798053102813
5,14,19,12.0937924761436,33.1258852264749,12.0937924761436,12.3226756052034
5.5,14,19.5,12.3404896903883,33.3758109185353,12.3404896903883,12.5526749809227
6,14,20,12.5731286898192,33.6133581112088,12.5731286898192,12.7679549655726
6.5,14,20.5,12.7926156613833,33.8394326176646,12.7926156613833,12.9694639608813
7,14,21,12.9997706537586,34.0548539849144,12.9997706537586,13.1580597920689
7.5,14,21.5,13.1953376082682,34.2603655247646,13.1953376082682,13.3345215416852
8,14,22,13.3799930219274,34.456642976912,13.3799930219274,13.4995571421679
8.5,14,22.5,13.554353455402,34.6443020169592,13.5543534554019,13.6538130117099
9,14,23,13.7189820616507,34.8239047851246,13.7189820616507,13.797879742048
9.5,14,23.5,13.8743942811054,34.9959655814995,13.8743942811054,13.9322986001776
10,14,24,14.0210628249346,35.1609558493989,14.0210628249346,14.0575665308357
10.5,14,24.5,14.1594220480913,35.3193085485055,14.1594220480913,14.1741404504951
11,14,25,14.2898717975733,35.4714220032367,14.2898717975733,14.2824416418731
11.5,14,25.5,14.4127808079261,35.6176632983627,14.412780807926,14.3828594209243
12,14,26,14.5284897049325,35.7583712828228,14.5284897049325,14.4757541791456
12.5,14,26.5,14.6373136692395,35.8938592334864,14.6373136692393,14.5614594538422
13,14,27,14.7395448040008,36.0244172229416,14.2970286110722,14.2372453418393
13.5,14,27.5,14.8354542442068,36.1503142289789,13.8092720986024,13.7798151511631
14,14,28,14.9252940399874,36.2718000180594,13.3458499361214,13.34584981302
14.5,14,28.5,15.0092988416474,36.3891068305225,12.9050065563809,12.933639719257
15,14,29,15.0876874103583,36.502450891463,12.4851536020119,12.5416369418169
15.5,14,29.5,15.1606639751943,36.6120337679587,12.0848507716195,12.1684396927247
16,14,30,15.2284194544338,36.7180435905761,11.7027878614542,11.8127716691346
16.5,14,30.5,15.2911325567055,36.8206561547271,11.3377707100845,11.4734709366654
17,14,31,15.3489707755402,36.9200359154442,10.9887075467034,11.1494749097291
17.5,14,31.5,15.4020912891739,37.0163368874142,10.6546002448478,10.8398126487322
18,14,32,15.4506417759628,37.109703460634,10.3345310778096,10.5435914191217
18.5,14,32.5,15.4947611544973,37.2002711407758,10.0276571005185,10.2599916178719
19,14,33,15.5345802564016,37.2881672222456,9.73320246929136,9.9882594383495
19.5,14,33.5,15.5702224388487,37.3735114009684,9.45045057442558,9.72769803956136
20,14,34,15.6018041429981,37.4564163331041,9.17873991490314,9.47766521693367
20.5,14,34.5,15.6294354038388,37.5369881451792,8.91745721306763,9.23756532813176
21,14,35,15.6532203162986,37.6153269004937,8.66603439533092,9.00684691626036
21.5,14,35.5,15.6732574619288,37.6915270261124,8.42394441315378,8.78499878644498
22,14,36,15.6896402999967,37.7656777042745,8.19069636737323,8.57154457967539
22.5,14,36.5,15.7024575263994,37.837863231632,7.96583435295934,8.36604213634911
23,14,37,15.7117934034392,37.9081633493615,7.74893253928587,8.16807878013099
23.5,14,37.5,15.7177280631823,37.9766535468662,7.53959397257481,7.97726998808208
24,14,38,15.7203377868312,38.0434053415022,7.33744717877779,7.79325595804169
24.5,14,38.5,15.7196952622911,38.1084865365077,7.14214491133014,7.61570088203859
25,14,39,15.7158698218866,38.1719614590915,6.95336222390009,7.44428970048181
25.5,14,39.5,15.7089276619864,38.2338911804391,6.77079426577986,7.27872803865016
26,14,40,15.6989320461188,38.2943337192184,6.59415514377902,7.11873943930757
26.5,14,40.5,15.6859434930032,38.3533442300108,6.42317536958295,6.96406336394604
27,14,41,15.6700199507857,38.4109751779547,6.25760256425853,6.81445621808487
27.5,14,41.5,15.6512169586399,38.4672765007645,6.09719896168181,6.66968856616758
28,14,42,15.6295877967865,38.5222957591766,5.94174002822807,6.52954381811745
28.5,14,42.5,15.6051836258844,38.5760782767761,5.79101477644438,6.39381813390906
29,14,43,15.5780536166574,38.6286672700675,5.64482313693509,6.26231916959084
29.5,14,43.5,15.5482450705413,38.6801039695761,5.502977408192,6.13486595835921
30,14,44,15.5158035320658,38.7304277326915,5.36529933505944,6.0112867245938
5,14.5,19.5,12.3503891431238,33.3019219928983,12.3503891431238,12.5248851523464
5.5,14.5,20,12.5841819649359,33.5389432925262,12.5841819649359,12.7396887126301
6,14.5,20.5,12.8048477838708,33.7645173047037,12.8048477838708,12.9407515379158
6.5,14.5,21,13.0132047063667,33.9794617620913,13.0132047063667,13.1289298227762
7,14.5,21.5,13.2099949003181,34.1845183309171,13.2099949003181,13.3050007271789
7.5,14.5,22,13.3958932389541,34.3803612548938,13.3958932389541,13.4696710644534
8,14.5,22.5,13.5715147921847,34.5676048466126,13.5715147921846,13.6235855906241
8.5,14.5,23,13.7374213407991,34.7468100017996,13.7374213407991,13.7673334574292
9,14.5,23.5,13.8941270590478,34.9184898819649,13.8941270590478,13.9014548470045
9.5,14.5,24,14.0421034868828,35.0831148867202,14.0421034868828,14.0264453067501
10,14.5,24.5,14.1817838933342,35.2411170172417,14.1817838933342,14.1427610274202
10.5,14.5,25,14.3135671162603,35.3928937161178,14.3135671162603,14.2508225617744
11,14.5,25.5,14.4378209503427,35.5388112554494,14.4378209503427,14.3510181017391
11.5,14.5,26,14.554885144136,35.6792077340159,14.554885144136,14.4437069995517
12,14.5,26.5,14.6650740578066,35.8143957351402,14.6650740578066,14.5292227645247
12.5,14.5,27,14.7686790255437,35.9446646892339,14.3252884011902,14.2057265884635
13,14.5,27.5,14.865970460228,36.070282978612,13.8376776396285,13.7493087747182
13.5,14.5,28,14.9571997325755,36.191499816791,13.3743793506073,13.3163043975722
14,14.5,28.5,15.0426008524505,36.3085469299658,12.9336395285273,12.9050062651985
14.5,14.5,29,15.1223919762236,36.4216400645419,12.5138717085879,12.5138717394704
15,14.5,29.5,15.1967767608109,36.5309803413588,12.1136369608314,12.141500577623
15.5,14.5,30,15.2659455822826,36.6367554744904,11.7316258407366,11.7866199697697
16,14.5,30.5,15.3300766345793,36.7391408701648,11.3666459495791,11.4480703369117
