"theta","phi","sum","Dmax1","Dmax2","d1","d2"
"554",26.5,10,36.5,15.2104991045458,38.4037773833577,7.71626459282179,8.49116703835237
"555",27,10,37,15.2082961612406,38.4751289302138,7.50061185153234,8.29024313162329
"556",27.5,10,37.5,15.2027064032199,38.5446434871488,7.29254452430093,8.09658026980433
"557",28,10,38,15.1938081369587,38.6123936411532,7.09169018819197,7.90981430423535
"558",28.5,10,38.5,15.1816760168543,38.6784482095503,6.89769933854815,7.72960340647277
"559",29,10,39,15.166381286431,38.7428724816454,6.71024578275767,7.55562892871342
"560",29.5,10,39.5,15.1479920011836,38.8057284420227,6.52902250192632,7.38759090472695
"561",30,10,40,15.1265732346642,38.8670749770941,6.35374221554743,7.2252091955803
"562",5,10.5,15.5,9.83844800335213,31.3422622196761,9.83844800335213,10.3312923148337
"563",5.5,10.5,16,10.212406610875,31.7194493050147,10.212406610875,10.7066256037278
"564",6,10.5,16.5,10.5619698088392,32.0739206962216,10.5619698088392,11.0563708292777
"565",6.5,10.5,17,10.8891423663454,32.4076807886195,10.8891423663454,11.3826379234253
"566",7,10.5,17.5,11.1957001087464,32.7225049058949,11.1957001087464,11.6872922099413
"567",7.5,10.5,18,11.4832217331179,33.0199711156071,11.4832217331179,11.9719893859953
"568",8,10.5,18.5,11.7531154644478,33.3014868854252,11.7531154644478,12.2382044677048
"569",8.5,10.5,19,12.0066415029359,33.5683115304859,12.0066415029359,12.4872560382204
"570",9,10.5,19.5,12.2449310178448,33.8215752073114,12.2449310178448,12.7203272258284
"571",9.5,10.5,20,12.4690022922535,34.0622950586404,12.4690022922535,12.9384826754514
"572",10,10.5,20.5,12.679774505143,34.2913889956001,12.679774505143,13.1426829393542
"573",10.5,10.5,21,12.8780795445904,34.5096875109974,12.8780795445904,13.3337976094814
"574",11,10.5,21.5,13.0646721725876,34.7179438442437,13.0646721725876,13.5126161497242
"575",11.5,10.5,22,13.240238803724,34.9168427601534,13.240238803724,13.6798559469869
"576",12,10.5,22.5,13.4054051133533,35.1070081572364,13.4054051133533,13.8361720020637
"577",12.5,10.5,23,13.5607426533648,35.2890096836044,13.5607426533648,13.9821629844799
"578",13,10.5,23.5,13.7067746233607,35.4633685082942,13.7067746233607,14.1183770906986
"579",13.5,10.5,24,13.8439809204097,35.6305623711746,13.8439809204097,14.2453182257641
"580",14,10.5,24.5,13.9728025704336,35.7910300144983,13.9728025704335,14.3634488613153
"581",14.5,10.5,25,14.0936456277995,35.9451750826673,14.0936456277995,14.473196633133
"582",15,10.5,25.5,14.2068846161053,36.0933695632027,14.2068846161052,14.574955791543
"583",15.5,10.5,26,14.3128655719219,36.2359568306791,14.3128655719219,14.6690911139818
"584",16,10.5,26.5,14.4119087439285,36.3732543460635,14.4119087439282,14.7559411152296
"585",16.5,10.5,27,14.5043109921126,36.5055560561269,14.0688572703888,14.4273969742425
"586",17,10.5,27.5,14.590347925206,36.6331345311027,13.5811200965138,13.9638572052153
"587",17.5,10.5,28,14.670275809077,36.75624287331,13.1178185925725,13.5240959502227
"588",18,10.5,28.5,14.744333274205,36.8751164248691,12.6771885199612,13.1063797310532
"589",18.5,10.5,29,14.8127428464861,36.9899742987574,12.2576353901723,12.7091420612609
"590",19,10.5,29.5,14.8757123223275,37.1010207541643,11.8577105398435,12.3309604239584
"591",19.5,10.5,30,14.9334360061984,37.2084464343108,11.4760980417085,11.9705422416664
"592",20,10.5,30.5,14.9860958264179,37.3124294825166,11.1115977871796,11.6267095273049
"593",20.5,10.5,31,15.0338623429273,37.4131365502604,10.7631141159779,11.298386832613
"594",21,10.5,31.5,15.0768956590474,37.5107237092352,10.4296418698942,10.9845880709684
"595",21.5,10.5,32,15.1153462477212,37.6053372778976,10.110260374976,10.6844104625113
"596",22,10.5,32.5,15.1493557014506,37.6971145717211,9.8041231411146,10.3970233908751
"597",22.5,10.5,33,15.1790574140189,37.7861845852442,9.51044957187837,10.1216620135674
"598",23,10.5,33.5,15.2045772011247,37.8726686130398,9.22851989946863,9.85762061947128
"599",23.5,10.5,34,15.2260338662165,37.9566808158932,8.95766931542342,9.60424795267136
"600",24,10.5,34.5,15.2435397170834,38.0383287377471,8.69728242050153,9.36094160588855
"601",24.5,10.5,35,15.2572010381286,38.1177137783379,8.44678780427534,9.12714178618964
"602",25,10.5,35.5,15.2671185226919,38.1949316258895,8.20565580697382,8.90233035984076
"603",25.5,10.5,36,15.2733876693056,38.270072653751,7.9733940326913,8.68602542300196
"604",26,10.5,36.5,15.2760991453406,38.343222284433,7.74954341046234,8.47777822000012
"605",26.5,10.5,37,15.2753391211274,38.4144613241277,7.53367701358831,8.27717120665841
"606",27,10.5,37.5,15.2711895773065,38.4838662704682,7.32539524337847,8.08381378944591
"607",27.5,10.5,38,15.2637285878723,38.5515095959896,7.12432537640476,7.89734197421518
"608",28,10.5,38.5,15.2530305811212,38.6174600095041,6.93011870658174,7.71741537092945
"609",28.5,10.5,39,15.2391665804844,38.6817826973689,6.74244866879647,7.54371476868407
"610",29,10.5,39.5,15.2222044270277,38.7445395464306,6.56100918554906,7.37594238002887
"611",29.5,10.5,40,15.2022089852216,38.8057893502491,6.38551214996279,7.21381628095262
"612",30,10.5,40.5,15.1792423334271,38.8655880000455,6.21568814623759,7.05707456543411
"613",5,11,16,10.2205989305556,31.6669395110721,10.2205989305556,10.6889014186281
"614",5.5,11,16.5,10.5712550361642,32.0208240944964,10.5712550361642,11.0380676075586
"615",6,11,17,10.8995544139465,32.3540316655214,10.8995544139465,11.3637945388171
"616",6.5,11,17.5,11.2072698224168,32.6683346088833,11.2072698224168,11.6679446601548
"617",7,11,18,11.4959772183971,32.9653083797381,11.4959772183971,11.9521703896206
"618",7.5,11,18.5,11.7670823690881,33.2463581157697,11.7670823690881,12.2179447542691
"619",8,11,19,12.0218432622185,33.5127410473884,12.0218432622185,12.466583991907
"620",8.5,11,19.5,12.2613890684623,33.7655854602048,12.2613890684623,12.6992695355829
"621",9,11,20,12.4867362594748,34.0059068131339,12.4867362594748,12.9170636244725
"622",9.5,11,20.5,12.6988023671727,34.234621497752,12.6988023671727,13.1209260644264
"623",10,11,21,12.8984177773816,34.4525586320311,12.8984177773816,13.3117244947164
"624",10.5,11,21.5,13.0863358778367,34.6604702084362,13.0863358778367,13.4902467145872
"625",11,11,22,13.263241822343,34.8590398581916,13.263241822343,13.6572096175721
"626",11.5,11,22.5,13.4297601263557,35.0488904469776,13.4297601263556,13.8132670715004
"627",12,11,23,13.5864612718096,35.2305906798851,13.5864612718096,13.9590163140669
"628",12.5,11,23.5,13.7338674687522,35.4046608631843,13.7338674687522,14.0950052358238
"629",13,11,24,13.8724576967461,35.571577945872,13.8724576967461,14.2217357547172
"630",13.5,11,24.5,14.0026721289302,35.7317799438876,14.0026721289302,14.339671040894
"631",14,11,25,14.1249160251648,35.8856698334219,14.1249160251648,14.4492370882937
"632",14.5,11,25.5,14.239563167131,36.0336189861913,14.239563167131,14.5508276337236
"633",15,11,26,14.346958897043,36.1759702083329,14.346958897043,14.6448070809763
"634",15.5,11,26.5,14.4474228123247,36.3130404352744,14.4474228123246,14.7315134042581
"635",16,11,27,14.5412511608468,36.4451231271743,14.1046881668022,14.4035129976762
"636",16.5,11,27.5,14.6287189748342,36.572490403041,13.6168370331237,13.9407407392821
"637",17,11,28,14.7100819761076,36.6953949461968,13.1534125658917,13.5017077666085
"638",17.5,11,28.5,14.7855782807406,36.8140717091661,12.712651497087,13.0846835230871
"639",18,11,29,14.8554299273404,36.9287394421969,12.2929589717118,12.6881026527159
"640",18.5,11,29.5,14.9198442498751,37.0396020663388,11.8928889169873,12.3105471499103
"641",19,11,30,14.9790151131842,37.1468499092135,11.5111248633956,11.9507256817068
"642",19.5,11,30.5,15.0331240269293,37.2506608192342,11.1464674183592,11.6074621669174
"643",20,11,31,15.0823411517063,37.3512011719974,10.7978209875328,11.2796826504426
"644",20.5,11,31.5,15.1268262093024,37.448626780828,10.4641820715099,10.9664039567416
"645",21,11,32,15.1667293075802,37.5430837219605,10.1446290967285,10.6667227625913
"646",21.5,11,32.5,15.2021916891813,37.6347090835502,9.83831659533011,10.3798114646925
"647",22,11,33,15.2333464121294,37.7236316465923,9.54446430312537,10.1049059030517
"648",22.5,11,33.5,15.2603189694455,37.8099725048633,9.26235281961501,9.84130173289888
"649",23,11,34,15.2832278540539,37.8938456301615,8.99131726015973,9.58834863932992
"650",23.5,11,34.5,15.3021850745276,37.9753583883967,8.73074279582969,9.34544493864319
"651",24,11,35,15.3172966265873,38.0546120114435,8.48005819880189,9.11203218897418
"652",24.5,11,35.5,15.3286629247176,38.1317020291194,8.23873434132727,8.8875931857707
"653",25,11,36,15.3363791977752,38.2067186651652,8.00627859484792,8.671646345406
"654",25.5,11,36.5,15.3405358520416,38.2797472006795,7.78223234038873,8.46374390615417
"655",26,11,37,15.3412188047994,38.3508683080842,7.56616823120364,8.26346858968119
"656",26.5,11,37.5,15.338509791182,38.4201583583747,7.35768777722394,8.07043135195994
"657",27,11,38,15.3324866467579,38.4876897041121,7.1564182384703,7.88426854462505
"658",27.5,11,38.5,15.3232235680549,38.5535309403647,6.96201038805077,7.70463960492935
"659",28,11,39,15.3107913530019,38.6177471455773,6.77413868903775,7.53122676834689
"660",28.5,11,39.5,15.2952576230695,38.6804001041464,6.59249623492371,7.36373173467502
"661",29,11,40,15.2766870287071,38.7415485123025,6.4167960680886,7.20187438528184
"662",29.5,11,40.5,15.2551414395215,38.8012481687415,6.2467679738748,7.04539228475033
"663",30,11,41,15.2306801204976,38.8595521513085,6.0821585735909,6.89403805656047
"664",5,11.5,16.5,10.57973522149,31.9652889830428,10.57973522149,11.0189236808785
"665",5.5,11.5,17,10.9091364182797,32.2979186576482,10.9091364182797,11.3440857546417
"666",6,11.5,17.5,11.2179860590995,32.6116764917108,11.2179860590995,11.6477083672877
"667",6.5,11.5,18,11.5078572405026,32.9081352080055,11.5078572405026,11.9314411598928
"668",7,11.5,18.5,11.7801531648479,33.1886975072252,11.7801531648479,12.196754680668
"669",7.5,11.5,19,12.0361295115923,33.4546184393103,12.0361295115923,12.4449626728351
"670",8,11.5,19.5,12.2769133668303,33.7070243330366,12.2769133668303,12.6772446721578
"671",8.5,11.5,20,12.5035193133856,33.9469288861644,12.5035193133855,12.8946609736925
"672",9,11.5,20.5,12.7168631662367,34.1752469009322,12.7168631662367,13.0981697346092
"673",9.5,11.5,21,12.9177737457207,34.3928060573364,12.9177737457207,13.2886371875043
"674",10,11.5,21.5,13.107003007943,34.6003570436288,13.107003007943,13.4668497339026
"675",10.5,11.5,22,13.2852347937464,34.7985823053822,13.2852347937464,13.6335233035744
"676",11,11.5,22.5,13.4530924111289,34.9881036280139,13.4530924111289,13.7893100591861
"677",11.5,11.5,23,13.6111452286265,35.1694887302847,13.6111452286264,13.9348066676077
"678",12,11.5,23.5,13.7599144269631,35.3432570160749,13.759914426963,14.0705593948855
"679",12.5,11.5,24,13.8998780317195,35.509884607188,13.8998780317195,14.1970704799551
"680",13,11.5,24.5,14.0314753297306,35.6698087598929,14.0314753297306,14.3148010683278
"681",13.5,11.5,25,14.1551107554879,35.8234317514817,14.1551107554879,14.4241771370222
"682",14,11.5,25.5,14.2711573202908,35.9711243095843,14.2711573202908,14.5255914855653
"683",14.5,11.5,26,14.3799596456976,36.1132286457943,14.3799596456976,14.6194079451052
"684",15,11.5,26.5,14.4818366535382,36.2500611458644,14.4818366535382,14.7059637664642
"685",15.5,11.5,27,14.5770839570064,36.3819147609925,14.1394454853001,14.3785326412632
"686",16,11.5,27.5,14.6659759908752,36.509061138239,13.6515170026422,13.9165627229198
"687",16.5,11.5,28,14.7487679134433,36.6317525226865,13.1880047164475,13.4782912096471
"688",17,11.5,28.5,14.8256973082454,36.750223459371,12.7471457994561,13.061990000154
"689",17.5,11.5,29,14.8969857096906,36.8646923191525,12.3273465379347,12.6660970439446
"690",18,11.5,29.5,14.9628399735185,36.9753626694113,11.927161589761,12.2891962616503
"691",18.5,11.5,30,15.0234535101756,37.0824245076757,11.545274631758,11.9299986035887
"692",19,11.5,30.5,15.079007396843,37.1860553739086,11.1804882236515,11.587330943546
"693",19.5,11.5,31,15.1296713818129,37.2864213551541,10.8317059779956,11.260119925614
"694",20,11.5,31.5,15.1756047931757,37.3836779945032,10.4979250993622,10.9473842426581
"695",20.5,11.5,32,15.216957362282,37.477971114844,10.1782254948636,10.6482232900223
"696",21,11.5,32.5,15.2538699711572,37.5694375665739,9.87176087353497,10.361809405984
"697",21.5,11.5,33,15.2864753319323,37.6582059073376,9.57775239147088,10.0873806995388
"698",22,11.5,33.5,15.3148986053939,37.7443970208932,9.29548012095545,9.82423342201389
"699",22.5,11.5,34,15.3392579649189,37.828124681373,9.02428068183053,9.57171938252602
"700",23,11.5,34.5,15.3596651113335,37.9094960684774,8.76353807286624,9.329236506245
"701",23.5,11.5,35,15.3762257436045,37.98861223851,8.5126827554894,9.0962287397798
"702",24,11.5,35.5,15.3890399897142,38.0655685556068,8.2711850830821,8.87217881194507
"703",24.5,11.5,36,15.3982028015917,38.1404550870298,8.03855304992206,8.65660653943522
"704",25,11.5,36.5,15.4038043175442,38.2133569659706,7.81432832843039,8.44906491309828
"705",25.5,11.5,37,15.4059301952633,38.2843547249376,7.59808336265234,8.2491369571597
"706",26,11.5,37.5,15.4046619181514,38.3535246024726,7.38942009405191,8.05643428917434
"707",26.5,11.5,38,15.4000770774233,38.4209388256524,7.18796578937439,7.87059448461512
"708",27,11.5,38.5,15.3922496321875,38.4866658705781,6.99337227286641,7.69127726164646
"709",27.5,11.5,39,15.3812501494797,38.5507707028259,6.80531260490813,7.5181650469656
"710",28,11.5,39.5,15.3671460260253,38.6133149996371,6.62348117544195,7.3509605338403
"711",28.5,11.5,40,15.3500016933293,38.6743573554426,6.44759067642559,7.18938360303701
"712",29,11.5,40.5,15.3298788075326,38.7339534721643,6.27737174545522,7.03317290918869
"713",29.5,11.5,41,15.3068364253357,38.792156335592,6.11257036344661,6.88208159315569
"714",30,11.5,41.5,15.2809311671626,38.8490163790098,5.95294789283962,6.73587699320167
"715",5,12,17,10.9178876496381,32.2393460382229,10.9178876496381,11.3235131872055
"716",5.5,12,17.5,11.2278480027117,32.5525348691121,11.2278480027117,11.6265850530685
"717",6,12,18,11.5188608947248,32.8484559543679,11.5188608947248,11.9098034701221
"718",6.5,12,18.5,11.7923268563354,33.1285094508702,11.7923268563354,12.1746356972247
"719",7,12,19,12.049499163104,33.3939481325132,12.049499163104,12.4223937975497
"720",7.5,12,19.5,12.2915027307135,33.6458962854633,12.2915027307135,12.6542542380331
"721",8,12,20,12.5193501758912,33.8853657691293,12.5193501758912,12.8712764065586
"722",8.5,12,20.5,12.7339555269352,34.1132697267459,12.7339555269352,13.0744160500739
"723",9,12,21,12.9361459755759,34.3304343373032,12.9361459755759,13.2645380911193
"724",9.5,12,21.5,13.1266719890243,34.5376089276719,13.1266719890243,13.4424276879431
"725",10,12,22,13.3062160430845,34.7354747058022,13.3062160430844,13.6087988452951
"726",10.5,12,22.5,13.4754001908293,34.9246523294971,13.4754001908293,13.7643030449382
"727",11,12,23,13.6347926440365,35.1057084879533,13.6347926440365,13.9095357617999
"728",11.5,12,23.5,13.7849135144167,35.2791616431068,13.7849135144167,14.0450424981215
"729",12,12,24,13.9262398371652,35.4454870533089,13.9262398371652,14.17132382452
"730",12.5,12,24.5,14.0592099793596,35.6051211818599,14.0592099793596,14.2888411418577
"731",13,12,25,14.1842275193233,35.7584655765175,14.1842275193233,14.3980186698215
"732",13.5,12,25.5,14.3016646695676,35.9058902925933,14.3016646695676,14.4992491281072
"733",14,12,26,14.4118653047508,36.0477369210762,14.4118653047508,14.5928956609484
"734",14.5,12,26.5,14.5151476468218,36.1843212739504,14.5151476468218,14.6792944702294
"735",15,12,27,14.6118066517852,36.3159357711433,14.1731253690805,14.3524566652523
"736",15.5,12,27.5,14.7021161360628,36.4428515670807,13.6851571606761,13.8913247363068
"737",16,12,28,14.7863306750002,36.5653204493959,13.2215920592726,13.4538479741736
"738",16.5,12,28.5,14.8646873015002,36.6835765377752,12.7806691448748,13.0383016253583
"739",17,12,29,14.937407028903,36.7978378070605,12.3607957142395,12.6431272846702
"740",17.5,12,29.5,15.0046962189669,36.9083074554606,11.9605257713401,12.2669094665015
"741",18,12,30,15.0667478130165,37.0151751359412,11.5785461706053,11.9083641142996
"742",18.5,12,30.5,15.1237424419627,37.1186180664946,11.2136574938596,11.5663171248141
"743",19,12,31,15.1758494288669,37.2188020329644,10.864765918527,11.2396996969148
"744",19.5,12,31.5,15.2232276959892,37.3158822963623,10.5308690571029,10.9275312138602
"745",20,12,32,15.2660265867658,37.4100044151252,10.2110465326338,10.6289125937171
"746",20.5,12,32.5,15.304386611877,37.5013049914709,9.90445366801019,10.3430182968955
"747",21,12,33,15.3384401274547,37.5899123499033,9.61031075775131,10.0690868254883
"748",21.5,12,33.5,15.3683119525196,37.6759471549567,9.32789985805536,9.80641724380606
"749",22,12,34,15.3941199319014,37.7595229744326,9.0565564793744,9.55436060132549
"750",22.5,12,34.5,15.4159754501739,37.84074679366,8.79566625797566,9.312317805223
"751",23,12,35,15.4339839014999,37.9197194856757,8.54465939451197,9.07973274677639
"752",23.5,12,35.5,15.4482451197345,37.9965362416719,8.30300624059032,8.85608901401829
"753",24,12,36,15.4588537726482,38.0712869655727,8.07021559995619,8.64090764869196
"754",24.5,12,36.5,15.4658997237097,38.1440566361797,7.84582903223478,8.43374241002645
"755",25,12,37,15.4694683644965,38.2149256399548,7.62942000858662,8.23417701320263
"756",25.5,12,37.5,15.4696409204741,38.2839700771803,7.42058974512611,8.04182404214569
"757",26,12,38,15.4664947325954,38.3512620439485,7.21896616698663,7.85632086453247
"758",26.5,12,38.5,15.4601035169172,38.4168698921782,7.0242009809499,7.67732895592524
"759",27,12,39,15.4505376042077,38.4808584696301,6.83596812447233,7.50453073299167
"760",27.5,12,39.5,15.437864161315,38.543289341693,6.6539619444428,7.33762961900545
"761",28,12,40,15.4221473958926,38.6042209965362,6.47789505065249,7.17634605061774
"762",28.5,12,40.5,15.4034487459205,38.6637090350656,6.3074977847782,7.02041841381355
"763",29,12,41,15.3818270553171,38.7218063469807,6.14251679905827,6.86960062508023
"764",29.5,12,41.5,15.357338736816,38.7785632741043,5.98271352413917,6.72366135047451
"765",30,12,42,15.330037923167,38.8340277620461,5.82786336150485,6.58238264041288
"766",5,12.5,17.5,11.236854902228,32.4909142449509,11.236854902228,11.6045764722803
"767",5.5,12.5,18,11.5289873430927,32.7862751636314,11.5289873430927,11.887258700955
"768",6,12.5,18.5,11.803602516477,33.0657985302583,11.803602516477,12.1515895493963
"769",6.5,12.5,19,12.0619511986029,33.3307347472758,12.0619511986029,12.3988785769028
"770",7,12.5,19.5,12.3051560490752,33.5822059726226,12.3051560490752,12.630300233009
"771",7.5,12.5,20,12.5342276414104,33.8212221502984,12.5342276414104,12.8469116669627
"772",8,12.5,20.5,12.7500781476189,34.0486946949952,12.7500781476189,13.0496666920816
"773",8.5,12.5,21,12.9535330678307,34.2654482217796,12.9535330678307,13.2394289086519
"774",9,12.5,21.5,13.1453413232117,34.4722306390773,13.1453413232117,13.4169814695744
"775",9.5,12.5,22,13.3261839725537,34.6697218653394,13.3261839725537,13.5830379001411
"776",10,12.5,22.5,13.4966817666331,34.858541383489,13.4966817666331,13.7382477305082
"777",10.5,12.5,23,13.6574017171974,35.0392548100033,13.6574017171974,13.8832054972435
"778",11,12.5,23.5,13.8088628273357,35.2123796253907,13.8088628273357,14.0184557004274
"779",11.5,12.5,24,13.9515411055297,35.378390188358,13.9515411055297,14.1444982165268
"780",12,12.5,24.5,14.0858739657162,35.5377221359981,14.0858739657162,14.261792792842
"781",12.5,12.5,25,14.2122640993167,35.6907762559552,14.2122640993166,14.3707638527871
"782",13,12.5,25.5,14.3310828917087,35.8379219030411,14.3310828917087,14.4718027585331
"783",13.5,12.5,26,14.4426734444634,35.9795000216272,14.4426734444633,14.565271710792
"784",14,12.5,26.5,14.5473532554145,36.115825825878,14.5473532554138,14.6515071929514
"785",14.5,12.5,27,14.6454166009155,36.2471911821823,14.2057265411778,14.325288489162
"786",15,12.5,27.5,14.7371366581851,36.3738667316813,13.717755347758,13.8650293543625
"787",15.5,12.5,28,14.8227674002287,36.4961037853848,13.2541732277828,13.4283804164574
"788",16,12.5,28.5,14.9025452912659,36.6141360197998,12.8132196488935,13.0136208126176
"789",16.5,12.5,29,14.9766908067377,36.7281809971509,12.3933032120327,12.6191941759549
"790",17,12.5,29.5,15.0454097987052,36.8384415310008,11.9929796277354,12.2436889984572
"791",17.5,12.5,30,15.1088947246781,36.94510691531,11.6109349252633,11.8858216144793
"792",18,12.5,30.5,15.1673257555414,37.0483540326043,11.245972667304,11.5444224786965
"793",18.5,12.5,31,15.2208717762312,37.1483483549014,10.8969986477003,11.2184233664387
"794",19,12.5,31.5,15.2696912910746,37.2452448493102,10.5630107415225,10.9068458261098
"795",19.5,12.5,32,15.3139332442202,37.3391887987315,10.243090219932,10.6087928101614
"796",20,12.5,32.5,15.353737764303,37.4303165468006,9.93639183732279,10.3234392031303
"797",20.5,12.5,33,15.3892368413763,37.5187561751083,9.64213745210328,10.0500265431897
"798",21,12.5,33.5,15.4205549431892,37.6046281197759,9.35960895064467,9.78785392849944
"799",21.5,12.5,34,15.4478095770504,37.6880457336257,9.08814304111448,9.53627494216531
"800",22,12.5,34.5,15.4711118027984,37.7691157994677,8.82712481884083,9.29469021079891
"801",22.5,12.5,35,15.4905667017661,37.8479389993903,8.57598495260486,9.06254508741234
"802",23,12.5,35.5,15.5062738060787,37.9246103443926,8.33419556070219,8.83932520748364
"803",23.5,12.5,36,15.5183274921386,37.9992195682142,8.10126350501592,8.62455067370335
"804",24,12.5,36.5,15.5268173417326,38.0718514887952,7.87673246937789,8.41777755041535
"805",24.5,12.5,37,15.5318284738212,38.1425863404294,7.66017534654447,8.21859000948513
"806",25,12.5,37.5,15.5334418497477,38.2115000793441,7.45119418796469,8.02660114444377
"807",25.5,12.5,38,15.5317345543126,38.2786646651569,7.24941685595714,7.84144925488285
"808",26,12.5,38.5,15.5267800549078,38.3441483203991,7.05449521443599,7.6627960565996
"809",26.5,12.5,39,15.518648440678,38.4080157700772,6.86610336468799,7.49032515029947
"810",27,12.5,39.5,15.5074066434786,38.4703284630392,6.68393577168795,7.32373981693949
"811",27.5,12.5,40,15.4931186422224,38.5311447767386,6.50770557244414,7.16276138323339
"812",28,12.5,40.5,15.4758456520495,38.5905202068313,6.33714314523164,7.00712879332184
"813",28.5,12.5,41,15.4556462996152,38.6485075428985,6.17199569982478,6.85659682867417
"814",29,12.5,41.5,15.4325767856663,38.7051570314681,6.0120237822053,6.71093365024105
"815",29.5,12.5,42,15.4066910359642,38.7605165273907,5.85700365506911,6.56992232453414
"816",30,12.5,42.5,15.3780408415137,38.814631634531,5.70672278752034,6.4333570549909
"817",5,13,18,11.5382358144382,32.7215975711039,11.5382358144382,11.8638085771396
"818",5.5,13,18.5,11.8139792865875,33.0005695210689,11.8139792865875,12.12761805472
"819",6,13,19,12.0734846698183,33.2649830975423,12.0734846698182,12.3744192828957
"820",6.5,13,19.5,12.3178722821624,33.5159582447782,12.3178722821624,12.6053844248414
"821",7,13,20,12.5481505769664,33.7545029144566,12.5481505769664,12.8215685231313
"822",7.5,13,20.5,12.7652298004876,33.9815267233185,12.7652298004876,13.0239235999682
"823",8,13,21,12.9699336983908,34.1978526597099,12.9699336983908,13.213311385992
"824",8.5,13,21.5,13.1630095887631,34.4042271566548,13.1630095887631,13.3905139136117
"825",9,13,22,13.345137061519,34.6013287913273,13.345137061519,13.5562425541052
"826",9.5,13,22.5,13.5169355178658,34.7897758245943,13.5169355178658,13.7111463495997
"827",10,13,23,13.6789707263408,34.9701327571395,13.6789707263408,13.8558181177894
"828",10.5,13,23.5,13.8317605418872,35.1429160486359,13.8317605418872,13.9908014408629
"829",11,13,24,13.9757799100234,35.3085991220212,13.9757799100234,14.1165952956892
"830",11.5,13,24.5,14.1114652582347,35.4676167550058,14.1114652582347,14.2336585411683
"831",12,13,25,14.2392183603738,35.6203689445985,14.2392183603738,14.3424145278808
"832",12.5,13,25.5,14.3594097464026,35.7672243169839,14.3594097464026,14.4432540524219
"833",13,13,26,14.472381718676,35.9085231439512,14.4723817186759,14.5365388623088
"834",13.5,13,26.5,14.5784510267343,36.0445800178409,14.5784510267339,14.6226041677964
"835",14,13,27,14.6779112448697,36.175686229276,14.2372457882465,14.2970290055323
"836",14.5,13,27.5,14.7710348902937,36.3021118855032,13.749308951182,13.8376779040894
"837",15,13,28,14.8580753143309,36.42410780177,13.285744768732,13.4018903551237
"838",15.5,13,28.5,14.9392683945102,36.5419071936091,12.8447943322739,12.9879488349083
"839",16,13,29,15.0148340515827,36.6557271940594,12.424867339516,12.5943006106231
"840",16.5,13,29.5,15.0849776122366,36.7657702165926,12.0245196998524,12.2195356868136
"841",17,13,30,15.14989103551,36.8722251817484,11.6424396946219,11.8623741357312
"842",17.5,13,30.5,15.2097540185412,36.9752686231159,11.277431543311,11.5216487051394
"843",18,13,31,15.2647349952797,37.0750656862854,10.9284010489441,11.1962925986642
"844",18.5,13,31.5,15.3149920400491,37.171771032662,10.5943482358861,10.8853298568159
"845",19,13,32,15.3606736863678,37.2655296585463,10.2743535228626,10.5878646154881
"846",19.5,13,32.5,15.4019196701538,37.3564776386079,9.96757350160999,10.3030740958108
"847",20,13,33,15.4388616053305,37.4447428017708,9.67322991763559,10.0302006775843
"848",20.5,13,33.5,15.4716235988968,37.5304453465716,9.39060553542292,9.76854553191004
"849",21,13,34,15.5003228116915,37.613698402221,9.11903728585668,9.51746270706794
"850",21.5,13,34.5,15.5250699703602,37.6946085408783,8.85791057405966,9.2763541539242
"851",22,13,35,15.5459698354038,37.7732762460159,8.6066580253002,9.04466779085599
"852",22.5,13,35.5,15.5631216296375,37.8497963412045,8.36474937879475,8.82188761366289
"853",23,13,36,15.5766194309089,37.9242583831656,8.13169475051736,8.60753744674371
"854",23.5,13,36.5,15.5865525325004,37.9967470225187,7.90703611898707,8.40117175611013
"855",24,13,37,15.5930057742737,38.0673423352791,7.6903477928975,8.20237735359224
"856",24.5,13,37.5,15.5960598472842,38.1361201278351,7.48123127453222,8.01076714244249
"857",25,13,38,15.59579157431,38.2031522178492,7.27931548809047,7.82598054775952
"858",25.5,13,38.5,15.5922741684829,38.26850669327,7.08425204235212,7.64767966332289
"859",26,13,39,15.5855774719866,38.3322481514207,6.89571543081556,7.47554889450895
"860",26.5,13,39.5,15.5757681765869,38.3944379199289,6.71340053022779,7.30929196722256
"861",27,13,40,15.5629100275835,38.4551342610869,6.53702077646534,7.14863152394921
"862",27.5,13,40.5,15.5470640126149,38.5143925610739,6.36630601836449,6.99330577048283
"863",28,13,41,15.5282885366085,38.5722655053331,6.20100416020235,6.84307065498359
"864",28.5,13,41.5,15.5066395840447,38.6288032412709,6.04087611770433,6.69769491585144
"865",29,13,42,15.4821708695897,38.6840535293343,5.88569795569583,6.55696160907265
"866",29.5,13,42.5,15.4549339780561,38.7380618834253,5.73525754605322,6.42066594943253
"867",30,13,43,15.4249784945575,38.7908717015176,5.58935534570769,6.2886150735838
"868",5,13.5,18.5,11.8234563764355,32.9328273907435,11.8234563764355,12.1027230261563
"869",5.5,13.5,19,12.0840986984316,33.1966981905553,12.0840986984316,12.3490177158472
"870",6,13.5,19.5,12.3296504615848,33.4471581469512,12.3296504615848,12.5795087099312
"871",6.5,13.5,20,12.5611179222739,33.6852131425319,12.5611179222739,12.7952489260858
"872",7,13.5,20.5,12.7794093316845,33.9117709268169,12.7794093316845,12.9971887563463
"873",7.5,13.5,21,12.9853466182846,34.1276527987577,12.9853466182846,13.1861875915478
